Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
Y End of nasomaxillary L,458.1979004,-102.5698242,-56.53857422,-94.84477539,-43.36089783,-49.09991455,-38.12120361,-44.08252258,179.6254395,-128.3992554,-128.5134644,176.5930664
Z End of nasomaxillary L,-816.873291,-527.3387695,-1255.242578,-650.0563477,-1258.313086,-999.6092773,-965.694043,-1244.412793,-872.5688477,-746.3223633,-507.7498535,-506.3569336
X Dorsal patch 99,-18.59869385,56.05909424,-15.44304352,-13.38755035,-19.29363708,-19.04142151,-15.91980591,-15.71759186,37.81028442,-64.95974731,-73.58079224,-82.33330688
Y Dorsal patch 99,578.0929199,21.05162964,79.15467529,33.79028625,78.31593018,71.03065186,77.60275879,74.47688599,284.8486572,-19.33677368,-23.35109253,289.6022217
Z Dorsal patch 99,-799.2955566,-521.3837402,-1243.411621,-642.0745117,-1251.689648,-995.5570313,-959.3970703,-1239.205957,-869.5414063,-730.9278809,-488.9381836,-482.4203125
X Dorsal patch 98,-27.8348877,51.96825562,-28.94887695,-25.81566162,-29.74311218,-31.30708313,-27.73615723,-28.69280701,30.90708313,-81.00562744,-86.55148315,-98.97619629
Y Dorsal patch 98,570.286377,14.8246582,71.10419312,25.21744385,66.84668579,60.06862793,66.6703186,63.95640259,273.4713379,-30.07149963,-37.78627625,278.0147949
Z Dorsal patch 98,-816.8857422,-538.6422852,-1260.39707,-657.7405273,-1268.09082,-1012.800391,-975.7924805,-1259.150098,-888.5658203,-744.6822754,-502.0782715,-492.329834
X Dorsal patch 97,-9.435877991,66.38451538,-2.474166298,-3.043899345,-6.584566498,-7.30851593,-5.962989044,-2.675920296,50.68373718,-58.5848999,-66.71613159,-70.53874512
Y Dorsal patch 97,608.0226074,46.78136902,105.6382324,59.16478882,113.4303345,105.703186,107.3694946,108.261499,316.3391113,11.37067337,10.16583633,321.7981445
Z Dorsal patch 97,-795.8861328,-520.244873,-1243.906152,-642.2425293,-1250.259961,-995.9749023,-960.1208008,-1238.002832,-869.4386719,-734.1936035,-493.5449707,-483.7311523
X Dorsal patch 96,-2.167493248,66.54091187,-3.074128151,-0.056542104,-0.308746481,-2.117284203,-2.921124649,0.520114946,50.79694214,-52.56271362,-53.93283691,-66.68625488
Y Dorsal patch 96,554.2697266,-4.798958206,52.73433228,7.505072784,50.78256836,43.03574219,51.63109131,47.59847412,259.537085,-45.02393188,-48.30332336,261.55
Z Dorsal patch 96,-795.262207,-511.5203613,-1240.734863,-634.9812012,-1249.743555,-991.8886719,-957.4455078,-1234.916309,-865.8725586,-728.6348145,-487.6458984,-485.9687988
X Dorsal patch 95,-42.51156616,39.41193848,-44.35819397,-40.15643921,-51.64081421,-51.19009399,-45.80341187,-49.26094971,16.90003357,-98.04987793,-102.4737549,-116.137854
Y Dorsal patch 95,582.9144043,26.70073242,87.8461792,37.89448547,77.49319458,71.81761475,79.08604126,80.10258789,287.9952393,-16.44138336,-26.91807556,291.902417
Z Dorsal patch 95,-822.3262695,-548.1248535,-1264.662109,-662.8987793,-1274.123438,-1017.04873,-978.5490234,-1260.715723,-892.0038086,-744.0358887,-502.0944336,-492.1257813
X Dorsal patch 94,-20.38583527,50.17124329,-23.91618195,-21.02130737,-33.99676819,-33.44688721,-29.90800171,-33.10440063,26.2961792,-75.43591919,-74.39920044,-92.37327271
Y Dorsal patch 94,518.094873,-40.8342926,16.11006775,-31.62947083,15.96005859,10.96331787,21.17562408,17.41847076,231.728418,-76.49192505,-82.30339355,227.3927246
Z Dorsal patch 94,-799.7000977,-519.9515625,-1241.368848,-636.9818359,-1245.493164,-988.5487305,-956.7587891,-1229.944043,-869.5198242,-723.7217285,-484.1897949,-479.594873
X Dorsal patch 93,-14.26437836,61.69260254,-9.334233856,-8.391437531,-14.73432007,-13.99606628,-12.03995514,-10.34589844,44.69839478,-62.60636597,-71.16151123,-76.72312012
Y Dorsal patch 93,597.6583496,38.21364746,97.5850647,51.30724487,99.42887573,92.72477417,96.77926636,95.64827881,304.4431152,0.270933819,-2.714472771,310.5151855
Z Dorsal patch 93,-798.3083496,-522.0369141,-1244.109668,-643.3879883,-1252.055371,-997.5301758,-960.2754883,-1240.543457,-868.8936523,-732.733252,-491.6614258,-484.1240723
X Dorsal patch 92,-4.558835983,64.98659058,-8.794692993,-7.139740753,-9.857989502,-11.61507492,-13.2546051,-13.56888123,44.81479187,-59.13796387,-55.62440186,-73.08143921
Y Dorsal patch 92,485.8279785,-71.27510376,-20.64342651,-64.45755615,-17.92257996,-22.19529266,-11.49338303,-16.89352417,201.8781006,-107.8977661,-111.1892456,197.615979
Z Dorsal patch 92,-805.673877,-519.5958496,-1245.406543,-639.1756348,-1253.710156,-998.2155273,-962.5705078,-1239.855273,-871.7052734,-734.2126953,-494.8793945,-490.6349121
X Dorsal patch 91,-51.70114746,29.97238159,-51.16002197,-48.76225281,-62.70598755,-62.5595459,-55.15482178,-59.84308472,9.084913635,-104.4130981,-108.2178101,-123.3278809
Y Dorsal patch 91,579.5202148,23.52896118,83.35355225,34.97957764,75.62774048,70.98643799,76.66488647,79.34570313,285.0477051,-19.11662903,-30.55117493,288.6501221
Z Dorsal patch 91,-815.0213379,-543.1700684,-1256.117383,-655.3726074,-1271.017578,-1012.722949,-975.6708984,-1253.709277,-890.1992188,-738.790332,-496.444873,-486.2702148
X Dorsal patch 90,-53.23833618,31.55657043,-52.09108276,-48.9636322,-59.57957153,-59.95986328,-52.70913696,-59.74976807,11.50999603,-105.3952515,-106.1023926,-123.8706421
Y Dorsal patch 90,563.3467773,7.342438507,66.60679321,17.35352325,54.85527954,50.67050171,58.92287598,60.42310791,267.4135254,-39.27467346,-47.94002075,267.3891602
Z Dorsal patch 90,-826.81875,-551.059082,-1268.44834,-665.4114258,-1283.853809,-1021.800684,-986.2457031,-1267.18584,-900.3078125,-748.2614258,-506.1438477,-498.495459
X Dorsal patch 9,-23.66289825,55.11694336,-21.10375519,-19.26737671,-28.61647949,-26.57598267,-22.71614227,-23.48479004,33.80157776,-73.36798096,-82.73153687,-90.77924805
Y Dorsal patch 9,588.3513184,31.40434265,90.55401611,44.74853516,88.84093628,81.64986572,87.25794678,85.78499756,295.2084229,-9.852539063,-14.77252502,300.6316895
Z Dorsal patch 9,-806.723291,-531.6218262,-1251.43252,-650.551416,-1259.346191,-1004.358887,-965.0069336,-1247.574902,-874.5374023,-736.3654785,-493.1038086,-484.9233398
X Dorsal patch 89,-19.19700012,51.29919434,-21.36604004,-20.12482147,-26.47165833,-28.3362854,-29.07683716,-28.85203857,30.5864502,-73.97514648,-73.19900513,-91.70036621
Y Dorsal patch 89,500.5626465,-54.25137329,-2.049122047,-49.91413269,-5.400870132,-7.930484772,2.322340393,-2.671547127,216.1036621,-92.96113892,-99.00515137,209.7791016
Z Dorsal patch 89,-804.2012207,-522.2665527,-1244.470605,-639.0164551,-1253.484375,-997.0195313,-962.3452148,-1238.948145,-873.9871094,-730.219043,-489.3642578,-488.5933105
X Dorsal patch 88,-3.102648544,66.22883911,-8.195777893,-5.953416061,-8.678508759,-10.68749237,-12.17209702,-13.10543823,45.82231445,-58.38408813,-54.38693848,-71.89015503
Y Dorsal patch 88,478.997168,-79.49118042,-29.49618225,-72.2885498,-24.55788116,-29.0146637,-17.95496368,-23.39493713,196.422583,-113.7640137,-116.8424927,192.2563965
Z Dorsal patch 88,-807.6051758,-521.1371094,-1246.89873,-640.4553223,-1253.801172,-998.5217773,-962.8021484,-1240.052637,-872.3876953,-736.686377,-496.1533203,-492.1024414
X Dorsal patch 87,1.236266327,68.63908081,-4.158519363,-1.826174736,-0.919140816,-4.032308197,-5.469844818,-4.505503464,49.73474731,-52.3392395,-49.2919281,-65.9756897
Y Dorsal patch 87,488.4379395,-69.21486816,-18.18107758,-61.11046143,-14.63017273,-19.52400665,-9.002862549,-14.65444336,203.0492676,-106.4985962,-108.8018677,199.4621216
Z Dorsal patch 87,-804.9079102,-516.8979492,-1244.830664,-638.8149902,-1253.147363,-998.009082,-961.3833008,-1238.259961,-868.9113281,-733.6058594,-494.5029785,-490.7320313
X Dorsal patch 86,2.63931179,70.31265259,-3.903331757,-1.153311157,0.554475212,-2.997367859,-4.773174286,-4.351944733,50.54284363,-51.61149902,-47.86278992,-65.300354
Y Dorsal patch 86,474.1967285,-86.12976074,-36.62041931,-77.62376099,-28.63190002,-33.81888428,-22.55294342,-28.32703857,192.4160278,-118.0317261,-119.9915649,188.5443237
Z Dorsal patch 86,-809.4229492,-520.7250977,-1247.729102,-642.562793,-1253.06123,-998.1237305,-962.3128906,-1238.693848,-871.0134766,-736.363916,-497.4597168,-493.7877441
X Dorsal patch 85,-25.63786011,52.55234375,-24.32614746,-22.28954315,-28.9058197,-28.93873596,-24.29662476,-25.89375305,30.87754211,-76.32357788,-83.26998291,-93.79777832
Y Dorsal patch 85,578.7226074,23.03567657,81.32090454,35.39354248,77.53890991,70.58690796,77.40877075,75.19556885,284.4291016,-19.57980347,-25.57353516,289.5291504
Z Dorsal patch 85,-808.8961426,-532.7645996,-1253.108398,-651.0625977,-1260.536719,-1005.120703,-967.0935547,-1249.22666,-877.8225586,-736.1163086,-494.9512695,-486.0312012
X Dorsal patch 84,-48.95830078,34.3268158,-49.1237854,-46.16308594,-57.80452271,-57.64055786,-51.76184692,-55.13543091,12.54056473,-103.3603027,-105.7457642,-120.3976929
Y Dorsal patch 84,578.6875,22.62230072,82.93458862,32.97451782,73.55188599,68.11713867,74.96783447,76.34509888,283.4315186,-21.04337158,-32.30834045,286.4483398
Z Dorsal patch 84,-821.8621094,-547.8501953,-1262.996387,-661.9507813,-1277.169336,-1018.161426,-981.0410156,-1260.534375,-894.4886719,-744.8967773,-501.782666,-491.5525391
X Dorsal patch 83,0.54216876,66.87221069,-4.289929962,-1.507483006,-0.347658539,-3.217142487,-4.519697189,-2.546395302,49.14459839,-52.1538147,-50.55338135,-65.859552
Y Dorsal patch 83,510.8288086,-45.85725708,7.303766632,-35.49552917,8.545606232,1.844458199,11.83622818,6.538993835,217.3529297,-91.12720947,-92.21044922,215.862085
Z Dorsal patch 83,-798.2335449,-512.254541,-1240.833594,-634.3988281,-1248.514551,-993.3613281,-957.2609375,-1235.44209,-867.9890625,-730.7195313,-491.2027832,-487.264502
X Dorsal patch 82,-29.57202148,50.66921387,-30.99372253,-27.91777039,-34.17413635,-35.19575195,-30.10392456,-32.856427,27.24755249,-84.12269897,-90.28892822,-102.2839111
Y Dorsal patch 82,576.4150879,20.93101959,78.93057861,31.71538391,72.59303589,65.6522644,73.18708496,71.22002563,280.3765869,-23.1031189,-31.2486969,285.1381104
Z Dorsal patch 82,-818.4731445,-542.1291016,-1262.337598,-660.0241699,-1268.724805,-1013.096777,-975.7050781,-1258.81543,-887.3444336,-744.2905762,-501.2474609,-491.5140625
X Dorsal patch 81,-14.30852356,56.73938599,-16.11237793,-12.00033188,-19.98700562,-18.4235672,-16.08512726,-17.46992798,36.07275085,-63.64891357,-63.82261353,-80.26376343
Y Dorsal patch 81,537.6299316,-21.51423798,36.58175354,-10.23553085,35.39651794,27.58648987,36.9613678,34.16329346,246.3920654,-60.26331787,-65.40673828,244.7287354
Z Dorsal patch 81,-795.9401855,-514.7445801,-1238.958789,-633.4756348,-1245.956543,-988.3544922,-956.4905273,-1232.426465,-866.8555664,-723.9709473,-484.8054199,-480.6263672
X Dorsal patch 80,-28.42820129,52.28169556,-27.72530823,-24.48990936,-35.27397766,-33.99986572,-28.85957031,-30.81168518,29.43861084,-81.7842041,-90.06542358,-99.61548462
Y Dorsal patch 80,589.6449707,33.15066833,93.10059204,46.45842896,87.51782227,80.9145752,87.9479248,86.9786499,296.1881104,-7.506744385,-15.65648651,301.5467529
Z Dorsal patch 80,-815.0934082,-542.4287598,-1260.680566,-660.2048828,-1266.522363,-1009.051074,-970.5847656,-1256.249316,-881.6914063,-741.413916,-497.3786621,-487.1354004
X Dorsal patch 8,-30.91046448,51.39509888,-27.29980164,-25.64702454,-37.57680359,-36.00830078,-30.82185974,-32.12974243,32.21885071,-81.13084717,-91.48634033,-96.58935547
Y Dorsal patch 8,606.1224609,46.83215027,106.6498413,61.63191528,105.0574585,97.81450806,104.8120239,105.4822144,313.5663574,9.718521118,0.864296913,318.6910645
Z Dorsal patch 8,-811.345752,-539.4260254,-1257.166895,-657.6821777,-1264.645996,-1008.430176,-969.5070313,-1253.172266,-877.9428711,-739.1557129,-495.3024902,-484.4384277
X Dorsal patch 79,-30.31504822,51.67928467,-27.49876404,-26.03052673,-38.55542297,-35.48919373,-31.23528442,-33.03233948,30.56116333,-83.34866943,-92.92445679,-99.07496948
Y Dorsal patch 79,600.6861816,42.44730835,102.0591675,56.33267212,98.67176514,92.12520142,99.59703369,100.0272644,308.0953857,4.187158203,-4.296435928,313.0466797
Z Dorsal patch 79,-813.6190918,-542.371582,-1260.341504,-660.8146973,-1266.345605,-1010.993945,-970.8188477,-1255.495508,-880.3006836,-740.9979492,-496.0809082,-485.8413086
X Dorsal patch 78,-4.88551445,62.54050903,-8.515564728,-5.569959641,-8.394326019,-9.558409119,-9.836320496,-8.571098328,43.8302124,-56.48027344,-56.27331543,-72.31130981
Y Dorsal patch 78,521.265332,-36.57253418,18.59016876,-26.11180725,19.42477417,11.82805176,21.97913666,17.56186371,228.3762695,-79.45584717,-81.83311157,226.854248
Z Dorsal patch 78,-796.9370117,-512.6816895,-1239.151367,-633.6017578,-1247.50625,-991.3032227,-955.9621094,-1233.867383,-867.0041016,-728.735791,-487.2353027,-484.779834
X Dorsal patch 77,-19.41558533,53.08485718,-21.11596375,-16.72228699,-27.6512207,-25.73812561,-21.60952911,-24.93476563,30.24040527,-69.48776855,-69.17883301,-86.35986938
Y Dorsal patch 77,537.0515137,-22.08452301,36.72219238,-11.14771347,35.05093384,27.50569763,36.98601379,34.86152344,247.8435059,-60.01505737,-65.59416504,245.0861084
Z Dorsal patch 77,-796.9651855,-516.9028809,-1240.629199,-634.7801758,-1244.477344,-989.1764648,-957.0241211,-1231.423438,-869.0431641,-723.9657715,-484.0178223,-479.1561035
X Dorsal patch 76,-15.31113434,54.16659546,-18.29411774,-15.33774261,-25.91689758,-25.54045105,-23.51669006,-24.90788116,31.54007568,-69.00692139,-68.38898315,-85.70991821
Y Dorsal patch 76,520.136377,-38.42330322,18.11217194,-28.74207458,18.09997253,12.15025482,22.30791168,18.42545166,231.4236816,-76.65065918,-81.27920532,227.8553467
Z Dorsal patch 76,-797.6460449,-516.715918,-1239.827441,-635.4257813,-1245.393652,-988.1583008,-955.2431641,-1229.689648,-867.0913086,-723.6482422,-484.3023926,-479.8202637
X Dorsal patch 75,-41.83837585,41.2147644,-43.49234009,-39.40738525,-49.38236694,-49.41465454,-44.39901123,-48.02432251,18.12803497,-98.47439575,-101.2883179,-115.8763794
Y Dorsal patch 75,576.6366211,21.52486267,81.01868896,30.99727173,71.37230835,64.52839966,72.63444214,72.98852539,282.3082764,-22.84779968,-33.19511719,285.2883789
Z Dorsal patch 75,-824.4745117,-549.7250977,-1267.953418,-665.6973633,-1279.349023,-1020.507129,-982.7833008,-1265.354785,-896.7539063,-749.188916,-506.2166992,-496.8003418
X Dorsal patch 74,-31.31819763,49.90938721,-33.94542847,-30.13258972,-36.2142334,-37.684198,-32.9840271,-35.77607727,26.77017822,-87.90720215,-92.32545166,-105.8289551
Y Dorsal patch 74,573.7086426,18.20066071,75.48585205,27.82853394,69.1269165,62.0784729,69.39511719,67.56583862,277.9077637,-26.38511963,-34.98611755,281.5789063
Z Dorsal patch 74,-822.8955078,-545.8430176,-1266.23623,-664.298291,-1273.763379,-1017.968945,-980.3646484,-1264.255469,-893.2288086,-749.3544434,-505.7435547,-495.910498
X Dorsal patch 73,-10.15478745,58.24329224,-13.26851196,-10.47709732,-16.88997192,-17.46279755,-17.18547668,-16.63834229,37.74960632,-62.9880188,-62.39827271,-79.27155762
Y Dorsal patch 73,518.5705078,-39.16379089,16.23261261,-29.45239868,16.41208038,9.948496246,20.39659729,15.76850891,227.8746338,-80.06550903,-83.66867676,225.0755615
Z Dorsal patch 73,-797.0857422,-514.6758789,-1239.506055,-634.728125,-1246.936523,-990.0786133,-955.5447266,-1231.923047,-867.2907227,-726.9706543,-485.8661621,-483.0260254
X Dorsal patch 72,3.711535645,72.12793579,-4.144472122,-0.614390945,1.352416134,-2.865591431,-4.760898209,-4.491437531,50.98339539,-51.55510864,-46.73177185,-65.12293701
Y Dorsal patch 72,461.2313965,-101.0725464,-53.46593628,-92.55797729,-43.29960632,-48.12504578,-36.43587036,-42.81842041,181.2758301,-128.6263916,-130.7410156,177.2986328
Z Dorsal patch 72,-813.2012695,-525.151709,-1250.083691,-645.8208984,-1251.712109,-995.8361328,-962.5859375,-1237.912891,-872.8193359,-738.8493164,-499.6633789,-495.9605957
X Dorsal patch 71,-27.52032471,53.97224121,-22.47816925,-21.32480316,-32.33106079,-31.73359375,-26.73684998,-28.01519775,35.74364319,-76.2520752,-86.61314697,-91.00552979
Y Dorsal patch 71,608.8411133,48.52065735,108.6018921,63.37757568,108.3765259,100.7688354,106.0321655,106.2447632,315.1330078,10.81236572,3.636024857,321.2289063
Z Dorsal patch 71,-807.4663574,-534.7029297,-1253.153125,-653.1805176,-1260.252832,-1004.954102,-964.9489258,-1247.735938,-874.6331055,-736.9775879,-494.6763184,-483.2974609
X Dorsal patch 70,-25.92070923,53.81151733,-24.88495331,-22.66335602,-31.60217285,-30.24546814,-25.75046387,-27.93470154,30.57588501,-78.21929321,-86.18319092,-95.61461182
Y Dorsal patch 70,584.5868164,28.92233887,88.16553955,41.91504211,84.04162598,77.32960205,83.76096191,82.12206421,291.420166,-12.85300903,-19.18110046,296.7428955
Z Dorsal patch 70,-811.4517578,-536.4178223,-1255.982227,-654.7039063,-1262.567578,-1007.074512,-968.1949219,-1251.095703,-878.4975586,-738.1700684,-495.657373,-486.3991699
X Dorsal patch 7,-9.338589478,62.91654663,-7.940567017,-5.344865417,-7.00399704,-8.448838043,-7.868952942,-4.894937134,45.95802002,-57.6258667,-62.68189087,-72.90073853
Y Dorsal patch 7,570.6175781,13.22802277,70.56286011,25.58276215,68.73445435,61.87748413,69.47689819,64.95950928,276.3704102,-27.33547668,-30.35297546,280.7131836
Z Dorsal patch 7,-797.5030273,-516.4146484,-1243.427344,-639.3177734,-1250.631445,-992.9793945,-957.4113281,-1237.237598,-866.5003906,-729.4975586,-488.1578125,-484.653418
X Dorsal patch 69,-31.80891113,49.03505554,-31.81379089,-29.23406372,-40.64078979,-39.1509613,-34.39501343,-37.2702301,25.081427,-87.30256958,-94.37033691,-104.9982178
Y Dorsal patch 69,586.8905762,30.86059875,91.2619812,43.24013977,83.26951904,76.95009766,84.4468811,83.98757935,292.752417,-10.97285767,-19.18541565,297.6249756
Z Dorsal patch 69,-819.1832031,-545.9827148,-1264.57334,-662.2411133,-1268.01582,-1012.313867,-973.1054688,-1257.218848,-885.3042969,-742.3725098,-500.0708496,-489.8352051
X Dorsal patch 68,-7.31407547,62.5727478,-10.55501633,-9.451544189,-12.72085495,-14.19668274,-15.99836426,-15.65910339,42.31205444,-61.48712769,-58.86602783,-76.25651245
Y Dorsal patch 68,493.0313477,-63.10061035,-11.59684753,-56.64414063,-11.16374969,-15.10551453,-4.744033813,-10.0352623,207.648877,-101.8222778,-105.5799194,203.2299438
Z Dorsal patch 68,-804.0046387,-518.995166,-1244.595703,-638.1837891,-1252.717188,-997.3576172,-961.9433594,-1239.00918,-871.7744141,-732.941748,-493.0697754,-489.6564941
X Dorsal patch 67,-26.00274658,55.18539429,-22.0244812,-20.73061829,-33.23710022,-29.95542908,-26.09280396,-27.07881165,34.82618713,-76.99403076,-86.78239136,-92.2194519
Y Dorsal patch 67,602.1969727,43.0606842,102.5260742,56.90602417,100.3914673,94.10971069,100.2336975,100.4060181,308.522583,4.173726654,-2.625379562,314.2507568
Z Dorsal patch 67,-809.3283203,-536.3352051,-1255.251172,-654.8794922,-1261.57627,-1007.314648,-966.5166992,-1250.526855,-876.1966797,-738.0728516,-494.6620605,-484.7019531
X Dorsal patch 66,-25.34998932,53.72233887,-24.93566589,-21.84200439,-25.82859497,-26.28676758,-22.91957397,-22.2980484,34.3364502,-73.86547852,-77.8793335,-91.09539795
Y Dorsal patch 66,559.8282715,4.106185913,60.24763794,15.05535889,55.18180542,49.89796448,57.91151733,56.05805664,264.136499,-39.08023376,-45.56455078,267.7559814
Z Dorsal patch 66,-809.0846191,-529.5401855,-1251.912305,-647.9561035,-1260.482715,-1006.13457,-968.9419922,-1250.05625,-883.1012695,-737.4162109,-495.790918,-489.7129883
X Dorsal patch 65,-13.25543671,57.28518066,-15.46641846,-14.80084839,-19.59523163,-20.85075989,-22.55050049,-22.11746216,36.68138733,-67.45083008,-65.78796387,-83.72359619
Y Dorsal patch 65,497.0374023,-58.24740601,-6.199484634,-52.90298462,-7.808807373,-11.13399353,-0.894054317,-6.064696884,211.9622803,-97.37166748,-102.2607727,206.6594482
Z Dorsal patch 65,-803.5381836,-520.2730469,-1244.437207,-638.3378418,-1253.247363,-997.0859375,-962.340332,-1239.033203,-872.8176758,-731.6219727,-491.3970703,-489.1726074
X Dorsal patch 64,3.712210464,72.65965576,-4.468233109,-0.71978941,1.242388535,-3.299980164,-5.013408279,-5.086272049,50.95498657,-52.05786133,-46.54910278,-64.95531006
Y Dorsal patch 64,456.8165039,-105.411377,-57.75395508,-97.41947632,-51.75285034,-55.53026733,-43.80281982,-50.96502991,175.7013794,-133.7011597,-135.9292969,172.1724487
Z Dorsal patch 64,-814.9200195,-527.1220215,-1251.951563,-647.3692871,-1251.73457,-995.6136719,-962.931543,-1238.517676,-873.909668,-740.3664551,-501.0119629,-497.2445313
X Dorsal patch 63,-1.761280823,65.55216675,-4.448802185,-1.135527229,-1.617968941,-3.089439774,-3.702640915,-1.491981506,49.33317261,-52.35257568,-52.86160278,-66.85493164
Y Dorsal patch 63,540.3330566,-19.23905792,38.21072083,-7.463873291,36.96611633,28.93312683,38.02967834,34.51324158,246.1492676,-59.55390015,-62.94004517,246.4145752
Z Dorsal patch 63,-794.7022949,-510.2034668,-1237.861328,-632.7444336,-1248.768945,-991.2347656,-957.0444336,-1235.063672,-866.0893555,-727.5861816,-487.1644531,-485.2452637
X Dorsal patch 62,-22.81912537,54.48554077,-19.66064148,-18.06062012,-25.23947601,-23.06395416,-20.58821869,-20.77488708,34.2141449,-70.52739868,-79.68184814,-88.29610596
Y Dorsal patch 62,581.4985352,25.03289642,83.33468628,37.9175293,81.73692017,73.85636597,80.57774048,78.26729126,288.0003418,-16.40366821,-21.54142609,293.2343018
Z Dorsal patch 62,-803.8280762,-527.4499512,-1248.172754,-646.7083008,-1255.899805,-1002.192969,-962.9385742,-1244.746875,-873.0354492,-734.1303711,-491.0641602,-483.8164063
X Dorsal patch 61,2.293366241,69.68070068,-3.672610855,-1.081802559,0.411649227,-3.042748642,-4.524039841,-3.911289597,50.59026184,-51.61824341,-48.08599854,-65.07063599
Y Dorsal patch 61,481.9000977,-76.83687744,-26.46902771,-68.66358643,-21.06265106,-26.08851318,-15.2144104,-20.98135223,198.1630859,-111.5943115,-113.9315918,194.6153564
Z Dorsal patch 61,-807.1605957,-518.5526367,-1246.382129,-640.4907227,-1253.418652,-998.4628906,-961.9935547,-1238.591504,-869.5160156,-734.7291016,-495.8267578,-492.2665039
X Dorsal patch 60,-4.817173767,67.725,-1.920759964,-0.586897612,-1.745069504,-3.385980225,-3.517831802,0.661037254,50.86642456,-54.62070923,-59.55618896,-68.22081299
Y Dorsal patch 60,582.2138672,23.65116119,81.64125977,36.37107239,82.05494995,75.08265381,81.15436401,76.69422607,288.377124,-15.39734039,-17.44551544,293.60979
Z Dorsal patch 60,-796.3901367,-516.114502,-1243.58584,-639.6936523,-1249.94043,-992.9692383,-957.9775391,-1236.160352,-864.6920898,-730.4172363,-489.9722656,-485.1376953
X Dorsal patch 6,-24.84281921,53.64136353,-25.33095093,-23.07541504,-27.50417175,-27.96497803,-25.30094757,-25.40390625,34.04731445,-77.0972168,-81.17425537,-94.2723877
Y Dorsal patch 6,563.6456055,7.803120422,63.3657959,18.28722382,59.05463867,53.53502197,60.19482422,56.98485107,266.0568115,-37.91500549,-43.91313477,270.3880859
Z Dorsal patch 6,-813.9044922,-533.9780762,-1256.767188,-653.3799316,-1264.831836,-1010.06377,-973.3083984,-1256.078125,-887.7380859,-742.8833984,-500.8042969,-493.0572754
X Dorsal patch 59,-20.90238342,51.14286804,-23.3483017,-19.44560852,-34.9634613,-32.61647644,-27.46740417,-31.86912537,25.65980835,-74.90869751,-73.8940979,-91.8640625
Y Dorsal patch 59,530.3359863,-29.40145569,29.72488708,-18.99514618,28.75609131,22.6035965,32.20091248,30.32705994,243.7832764,-64.87463379,-70.77510376,239.9991455
Z Dorsal patch 59,-797.6773438,-517.8621094,-1241.016992,-635.5418945,-1243.821777,-987.9741211,-956.3001953,-1229.246191,-869.0899414,-723.0602539,-483.495752,-478.3956543
