Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
Y Dorsal patch 145,595.2157715,35.28414307,94.4590332,48.12157593,97.79778442,89.54033813,93.21184082,89.26758423,301.9522705,-2.085327148,-3.272520828,308.1471924
Z Dorsal patch 145,-796.4410645,-518.6171875,-1244.072949,-641.1243652,-1252.719824,-995.4071289,-959.7262695,-1238.543164,-865.7176758,-731.735791,-492.2388184,-486.3322266
X Dorsal patch 144,-35.57019043,44.03448486,-35.21229553,-33.04996948,-45.77923279,-43.84442749,-39.77508545,-43.20012817,24.15934296,-91.02712402,-99.17904053,-107.2113647
Y Dorsal patch 144,597.3602539,40.69904175,100.0799866,54.50596313,96.9468689,89.60189209,97.23408203,97.51268921,305.2596924,1.633393478,-8.387522888,311.0700195
Z Dorsal patch 144,-815.4906738,-542.9174316,-1260.670801,-659.9939453,-1268.23877,-1011.381934,-973.6035156,-1257.316504,-883.915625,-740.1130859,-497.3699707,-487.251416
X Dorsal patch 143,-5.021273804,68.0522644,-1.102301311,-0.323531151,-1.489718056,-3.026414108,-3.177740097,0.568066788,51.28703613,-54.56883545,-60.22896729,-67.90567627
Y Dorsal patch 143,589.2053711,29.74438477,88.81799927,42.80135193,90.45412598,82.4664917,86.97653198,82.70678101,295.4435303,-8.324717712,-9.706963348,301.6486816
Z Dorsal patch 143,-795.9618652,-517.1209473,-1243.403613,-640.3094727,-1250.751953,-993.6647461,-958.4645508,-1236.385938,-864.4759766,-730.929248,-490.6685547,-484.9809082
X Dorsal patch 142,-0.338757944,66.2972229,-3.7759552,-1.36487751,-0.934826946,-2.941466141,-3.479837036,-1.650314522,49.48352966,-51.68739014,-51.08711243,-66.21400757
Y Dorsal patch 142,524.3012695,-33.95393982,22.5170929,-22.22851715,22.52248535,14.81571655,24.13312378,20.31381989,230.8580322,-76.58275757,-78.11687012,229.9334473
Z Dorsal patch 142,-796.3056641,-510.8904785,-1238.637402,-633.1759277,-1249.611719,-993.0037109,-956.846582,-1236.087402,-866.3683594,-727.9428223,-488.9008301,-486.6461914
X Dorsal patch 141,-5.268782425,63.78584595,-8.505770874,-6.999829865,-9.26854248,-10.88982315,-12.44567719,-11.61044846,44.12626343,-58.87454224,-56.69574585,-73.30940552
Y Dorsal patch 141,499.671875,-56.83972778,-4.221408081,-48.5868988,-4.367647171,-8.476110077,1.356932259,-3.579713821,212.0076172,-96.799823,-100.1937134,207.8630615
Z Dorsal patch 141,-802.0249512,-516.5648926,-1243.154102,-636.5972656,-1249.934277,-995.2983398,-959.5833984,-1236.515332,-869.755957,-731.040332,-491.2091797,-488.1367676
X Dorsal patch 140,-22.15683441,53.74580688,-20.52080078,-17.26019745,-22.27765961,-22.61199646,-19.169104,-19.01282654,35.36864319,-67.66965332,-74.84266357,-85.74746094
Y Dorsal patch 140,567.8886719,11.03286209,69.76925049,24.42118073,66.16083374,58.7734436,66.28288574,63.84313354,273.3802246,-30.24725037,-34.8684082,277.8946289
Z Dorsal patch 140,-801.1659668,-523.3221191,-1245.984961,-642.6370117,-1252.744043,-997.8538086,-961.424707,-1241.437305,-873.1067383,-731.8106445,-489.2331055,-483.6118652
X Dorsal patch 14,-7.287957764,62.64802856,-12.3118927,-9.957953644,-16.1610199,-16.79742279,-18.04945831,-20.64460449,41.26135254,-64.15286255,-59.64091797,-77.39137573
Y Dorsal patch 14,475.5163086,-82.06811523,-32.94204712,-75.93044434,-28.61730042,-32.54023132,-21.18877106,-26.29627991,194.6642944,-114.8428589,-119.6869019,189.5849976
Z Dorsal patch 14,-808.2422852,-523.7473145,-1247.573535,-641.1315918,-1253.388672,-998.3021484,-963.5164063,-1240.747461,-873.940918,-735.871875,-496.8856445,-492.5820801
X Dorsal patch 139,-16.18850098,53.41096802,-18.88739929,-16.58596802,-25.90269775,-26.19542847,-24.39687805,-25.98902283,31.55967407,-70.30280762,-69.49068604,-87.1682251
Y Dorsal patch 139,514.2404297,-43.88109131,12.00713501,-34.31620178,11.19021301,6.290849304,15.86743164,12.63521881,226.5448975,-81.90482178,-86.54403687,221.8892578
Z Dorsal patch 139,-799.3070801,-518.2320313,-1240.532031,-636.2904785,-1247.416406,-990.0682617,-956.8082031,-1231.976855,-868.9549805,-725.2869629,-485.2143066,-481.7205078
X Dorsal patch 138,-17.29733887,53.25026245,-19.6216217,-16.5322998,-30.17303162,-27.90862122,-24.2652298,-27.46976929,29.4616394,-70.92554932,-69.76419678,-87.36878052
Y Dorsal patch 138,525.3765137,-34.31590576,24.29010773,-22.94369354,22.84127808,17.29899139,26.96340027,24.64028168,237.5468994,-70.78217163,-75.50169678,234.0297363
Z Dorsal patch 138,-796.9947266,-516.6476563,-1239.529492,-634.8661133,-1244.120605,-987.2972656,-955.2149414,-1228.90166,-867.0003906,-722.5533203,-483.3396973,-478.0193359
X Dorsal patch 137,-11.45235672,57.64899292,-13.947435,-11.25554276,-19.63017731,-18.5061203,-16.78724365,-17.48957367,36.82354431,-63.70094604,-62.94447021,-79.8770813
Y Dorsal patch 137,525.4177734,-33.64668884,24.15785675,-22.11449432,22.95304413,16.44114227,26.0780426,23.20686798,235.1637207,-72.80544434,-76.34266357,232.5527588
Z Dorsal patch 137,-796.376709,-514.4446777,-1238.576172,-633.4380371,-1246.527734,-988.9762695,-955.8113281,-1230.79873,-866.5081055,-723.5426758,-484.7785156,-481.2591797
X Dorsal patch 136,-3.413451004,66.34401855,-3.295320129,-0.503007507,-0.466634846,-2.757086754,-3.414426804,0.437873411,50.65910034,-53.00973511,-55.35412598,-67.20977783
Y Dorsal patch 136,560.8549805,2.3834095,60.27418213,15.13787689,56.97302856,49.24356384,58.01176758,54.00437622,265.4786377,-37.87743225,-40.67306519,269.3044434
Z Dorsal patch 136,-796.4163086,-512.6537598,-1242.682715,-637.0801758,-1250.622363,-992.2042969,-957.6290039,-1235.288672,-865.7658203,-729.1766113,-488.1078125,-486.1009277
X Dorsal patch 135,-53.69372559,30.21274109,-54.13709106,-49.60707397,-63.68657837,-62.7387085,-56.78182983,-60.65021362,9.279238892,-106.8636108,-108.1012573,-123.4702026
Y Dorsal patch 135,573.0086426,16.90496979,76.97706299,27.3200531,68.39786377,62.97207642,69.54579468,71.67195435,277.5318359,-27.43514099,-38.62012024,279.6381592
Z Dorsal patch 135,-820.7092773,-547.0432617,-1261.55791,-659.9026367,-1277.116797,-1016.455664,-981.4467773,-1258.17793,-895.2375,-743.2955566,-500.1444824,-490.3424316
X Dorsal patch 134,-26.21214905,54.50703735,-24.78672333,-22.49207153,-32.90462341,-31.15379944,-26.47896118,-28.55238037,31.90589905,-79.40982666,-87.97709961,-95.40641479
Y Dorsal patch 134,594.323584,36.88532104,96.0921936,50.28103943,94.42313232,86.96879272,93.01665039,91.76876831,300.70354,-3.317926407,-10.27648315,307.5871094
Z Dorsal patch 134,-811.5638672,-538.7568848,-1257.854395,-656.4937988,-1261.481055,-1008.3625,-968.4767578,-1253.699512,-877.765332,-738.3584961,-495.244873,-485.7978027
X Dorsal patch 133,-45.52778625,34.77373047,-45.4369812,-43.63561707,-56.63323364,-56.83334961,-50.59542847,-54.52111206,13.20903625,-100.8652588,-105.7146606,-119.5801758
Y Dorsal patch 133,585.3192871,30.10481873,88.60361328,41.92904663,82.27822266,76.72418213,83.15222168,84.34005737,291.9212402,-12.5326149,-24.08360291,296.4208496
Z Dorsal patch 133,-817.1717773,-543.477002,-1258.287793,-657.6362305,-1271.198047,-1013.728809,-975.8024414,-1256.110156,-889.1074219,-740.0777344,-497.7418457,-488.2313965
X Dorsal patch 132,-58.06369629,27.11669922,-60.26646729,-55.36053467,-67.43053589,-67.03967896,-59.58118286,-66.02650757,7.838153076,-107.8614746,-108.551001,-125.1855957
Y Dorsal patch 132,558.8413574,2.145981598,62.30022583,13.34022217,52.05133057,47.9457428,56.16318359,57.1237793,265.6171143,-40.95223694,-51.19356079,264.2922119
Z Dorsal patch 132,-821.3860352,-548.0987305,-1262.040918,-660.4202148,-1275.551855,-1015.105566,-980.4641602,-1256.412891,-896.2160156,-741.6410156,-499.7425781,-491.1462402
X Dorsal patch 131,0.171658802,70.48329468,-8.004882813,-4.394692993,-6.205951691,-9.831296539,-10.7998848,-12.15424652,47.21148987,-56.69187012,-51.54294434,-71.21304321
Y Dorsal patch 131,454.1209473,-106.8251587,-59.5526123,-99.78040771,-57.71715088,-60.80578003,-48.56006775,-56.03748779,171.6774048,-137.3231201,-139.941394,167.6296021
Z Dorsal patch 131,-817.6083008,-530.6519531,-1255.185938,-650.2677246,-1254.351953,-997.4336914,-964.4094727,-1241.633691,-876.2389648,-741.499707,-502.2782715,-498.6463867
X Dorsal patch 130,-32.11387329,49.53620605,-26.31981812,-24.98992767,-36.45038147,-35.97798157,-29.82116089,-32.00750122,32.88267212,-79.184729,-89.60864258,-92.6493103
Y Dorsal patch 130,614.7199219,52.13679199,114.7363281,69.34632568,114.0511597,106.4327759,110.1466919,111.3139893,320.7126953,16.24001312,8.279716492,326.9924561
Z Dorsal patch 130,-806.5330078,-535.3364258,-1253.375293,-653.8685059,-1257.85625,-1004.211035,-965.7216797,-1247.331641,-874.1610352,-734.9276855,-493.9703125,-481.7375977
X Dorsal patch 13,-40.44376526,38.90001831,-40.88805542,-39.14649658,-51.76652222,-51.24287109,-46.36386108,-50.25196533,17.30191498,-96.88904419,-103.1069458,-115.025415
Y Dorsal patch 13,589.3109863,34.22320862,93.10534058,46.71110229,87.21448975,81.16766968,88.34123535,89.30377197,296.7720703,-7.439813995,-18.12930298,301.8378174
Z Dorsal patch 13,-817.203125,-543.6871094,-1259.357617,-658.9390625,-1269.441699,-1013.211133,-974.6433594,-1256.188086,-887.334082,-740.1621582,-498.1255371,-488.6244141
X Dorsal patch 129,-24.89491882,52.1145813,-24.81679382,-20.0011322,-25.74006653,-25.6805481,-21.39072876,-22.22851715,31.85338135,-69.18121338,-70.09151001,-86.51341553
Y Dorsal patch 129,547.9710449,-9.733546448,49.92320251,3.013064766,44.71054077,37.3006134,46.71336365,44.58614502,256.3570801,-49.07124023,-54.64885864,256.1597412
Z Dorsal patch 129,-801.1056152,-521.6287598,-1243.717188,-637.9135742,-1248.848926,-995.8614258,-961.3535156,-1239.088965,-875.274707,-728.5525879,-487.3091797,-482.5774414
X Dorsal patch 128,-1.60059967,67.04736938,-7.726728058,-4.704568863,-7.898826599,-9.779626465,-11.32875443,-12.50709076,46.19547729,-57.93792114,-53.78085938,-71.37834473
Y Dorsal patch 128,472.4732422,-86.56187744,-38.23585205,-79.16585693,-30.56137695,-35.21133728,-23.8113739,-29.11661987,191.9699097,-117.7059204,-121.6283447,187.2721069
Z Dorsal patch 128,-809.3711914,-522.5546387,-1247.851465,-642.0313965,-1253.154395,-998.0317383,-962.6501953,-1239.62666,-872.7608398,-735.8660156,-496.9483887,-492.873877
X Dorsal patch 127,-9.82984848,64.09728394,-5.911295319,-4.812160873,-7.003255463,-8.10231781,-7.534605408,-4.900203705,46.83453064,-57.89942017,-64.96842651,-72.53257446
Y Dorsal patch 127,585.4847656,26.91683044,85.95328979,40.23483582,86.22384644,78.39608765,83.84837646,79.65845947,291.7551514,-12.21797791,-14.14825745,297.7053711
Z Dorsal patch 127,-796.4561523,-518.3954102,-1243.175684,-640.5801758,-1250.575293,-994.6131836,-958.0510742,-1237.571387,-865.6354492,-730.7496582,-489.5758789,-484.1886719
X Dorsal patch 126,-10.04444275,61.06958618,-13.6004715,-12.43620453,-18.04312439,-18.1536438,-19.85871735,-21.76072388,40.01123047,-65.43477173,-60.79904175,-79.15932007
Y Dorsal patch 126,481.9216797,-74.39641113,-24.30335693,-68.9166687,-22.80897369,-26.30860901,-15.21994171,-20.44068604,200.3517944,-109.2241943,-114.2126343,195.1137939
Z Dorsal patch 126,-806.9188477,-522.3576172,-1246.568066,-639.9198242,-1253.79209,-998.778418,-964.0636719,-1241.415625,-873.3477539,-734.5160645,-495.2571289,-491.5788574
X Dorsal patch 125,-0.394654417,66.32323608,-3.529856873,-1.046725464,-0.610186672,-2.604037666,-3.204085922,-1.073499966,49.77500305,-51.50460815,-51.19023132,-65.93403931
Y Dorsal patch 125,528.9416016,-29.89093933,27.28688354,-18.04254608,26.72322693,18.80557709,28.04329529,24.62526245,235.5246826,-71.70603027,-73.4423645,234.8398438
Z Dorsal patch 125,-795.8257324,-510.5443848,-1238.164844,-632.837793,-1249.373438,-992.4472656,-956.765625,-1235.74043,-865.984668,-727.6602539,-488.2557617,-486.1948242
X Dorsal patch 124,-16.29960938,61.27333374,-9.10171814,-9.492616272,-14.48594055,-15.34108734,-12.2902153,-11.82554932,44.98074341,-64.25421143,-73.07236328,-75.61217651
Y Dorsal patch 124,610.4500977,49.29166565,110.2509888,62.46615601,114.6945679,106.7501953,108.9142212,109.0822632,318.0599365,12.49454727,10.31993484,324.2750488
Z Dorsal patch 124,-797.6808594,-522.9932129,-1244.413867,-643.2959961,-1250.075684,-997.0759766,-960.1633789,-1237.164453,-867.1969727,-732.4089844,-492.405127,-481.9280273
X Dorsal patch 123,-14.72887726,60.16630249,-10.29607697,-9.436542511,-12.48135757,-13.33774567,-11.62181702,-10.26628342,42.46621094,-61.25656738,-69.58656006,-77.16756592
Y Dorsal patch 123,582.1088379,24.43231201,83.09030151,38.02224731,82.62312012,75.05846558,80.9656311,77.15992432,288.4812744,-15.43878479,-18.17107239,294.2202148
Z Dorsal patch 123,-796.8557617,-519.8699707,-1242.910742,-641.0333008,-1250.696289,-994.384375,-958.227832,-1238.580273,-867.2573242,-730.2796387,-488.9390137,-482.8681152
X Dorsal patch 122,-28.29333191,51.86726074,-28.64006958,-25.43462219,-32.71752625,-32.77393188,-27.95700684,-30.31265869,28.52053528,-81.65352173,-88.37046509,-99.33573608
Y Dorsal patch 122,580.9027832,25.13258209,83.89960327,37.52429504,78.92645874,71.39937134,78.79717407,76.63187256,285.6861328,-18.47256012,-24.90434723,292.1561768
Z Dorsal patch 122,-814.4588379,-539.5603027,-1259.932129,-657.2823242,-1264.591797,-1009.783984,-971.6105469,-1255.125,-882.284668,-740.0102051,-498.1299316,-489.0211426
X Dorsal patch 121,-13.70433655,59.63018799,-11.43328476,-9.060357666,-11.78997803,-12.89761658,-11.15159912,-9.805335999,42.2803833,-60.24373169,-67.56331787,-76.60891113
Y Dorsal patch 121,574.0779785,16.67305298,75.12418823,30.2666626,73.21755371,65.65075073,72.72372437,68.987146,279.9500732,-23.4815918,-26.15721741,285.0788086
Z Dorsal patch 121,-797.092334,-518.5790527,-1243.144824,-639.5453613,-1250.566113,-993.5637695,-957.6675781,-1237.90127,-867.5137695,-729.8352051,-487.5228027,-483.1776367
X Dorsal patch 120,-12.96254272,58.90945435,-14.9984314,-14.88411102,-20.1727356,-19.85280151,-21.83125916,-22.33264313,38.08616028,-67.06981201,-63.81882324,-82.19940186
Y Dorsal patch 120,489.567041,-65.88602905,-14.56358948,-60.74960327,-15.66094666,-18.61452637,-8.194390869,-13.17162781,206.8087158,-102.7794922,-108.1400757,201.1300415
Z Dorsal patch 120,-805.3987305,-521.1409668,-1245.42832,-639.0249512,-1254.564648,-998.4851563,-963.6537109,-1240.592188,-873.3517578,-733.2466309,-493.1041016,-490.4495117
X Dorsal patch 12,-30.76249084,49.78135986,-30.57044067,-27.47472229,-38.97548218,-38.201297,-33.62262268,-36.39528503,27.29005127,-85.84799194,-94.04015503,-102.6510254
Y Dorsal patch 12,594.0662109,37.47556152,96.49587402,50.4062439,93.21998901,85.57809448,92.67125244,92.15748291,300.5016113,-3.060106468,-11.71000977,307.0825684
Z Dorsal patch 12,-816.3241211,-545.1081055,-1262.354492,-661.4347168,-1267.296094,-1010.318262,-971.1336914,-1256.252637,-882.3413086,-741.4666016,-497.5508301,-487.4933105
X Dorsal patch 119,-21.47848358,53.702948,-21.24758911,-16.45904846,-21.19457703,-21.66823273,-17.50798645,-18.0353775,35.77042847,-65.22405396,-68.29915771,-82.86066895
Y Dorsal patch 119,552.809082,-4.836379623,54.55350952,8.305609131,49.76274719,42.75288696,51.16718445,49.48939819,259.9456787,-44.42089233,-49.42479248,261.4953613
Z Dorsal patch 119,-798.2154785,-518.4493164,-1241.765332,-637.0548828,-1247.773828,-992.3022461,-959.5443359,-1235.816895,-871.3362305,-727.0455566,-486.2741211,-481.3733887
X Dorsal patch 118,-15.73369141,54.91199341,-17.53666077,-14.02336121,-25.90115356,-23.47272949,-20.28343964,-22.72371979,32.60274048,-67.41370239,-66.67253418,-83.84252319
Y Dorsal patch 118,531.289209,-28.25926514,30.835849,-16.39277039,28.66591797,22.12182922,31.70516663,29.52893677,242.026001,-65.90039673,-70.26553955,239.354541
Z Dorsal patch 118,-796.267041,-515.2706543,-1238.833789,-633.8828613,-1244.373926,-987.8748047,-955.7610352,-1230.639258,-867.1105469,-722.4984375,-483.6030273,-478.8091309
X Dorsal patch 117,-8.607155609,60.65776367,-10.47398987,-7.020272064,-11.12955093,-11.01411972,-10.21242828,-9.300575256,42.86999512,-58.03851929,-58.34416504,-73.68804932
Y Dorsal patch 117,538.1085938,-21.08948364,37.5645874,-8.8584198,34.88138123,27.02410889,36.56951294,33.58504333,245.4864502,-61.18262939,-64.53798218,244.8363281
Z Dorsal patch 117,-795.2660645,-512.4452637,-1237.842969,-632.8864746,-1247.800098,-990.1522461,-956.8007813,-1234.339941,-867.140918,-725.5415039,-486.5975098,-483.1626465
X Dorsal patch 116,-18.48394775,54.57034302,-18.93439941,-14.53956451,-21.92691956,-20.92578125,-17.42019958,-18.73085785,34.89229126,-65.07893066,-65.58388062,-81.60223999
Y Dorsal patch 116,543.8092773,-14.82939758,44.69945374,-2.244253731,40.78178101,33.36332092,42.4651825,40.51187134,252.4927002,-53.67325439,-58.48358154,251.5362061
Z Dorsal patch 116,-796.9819336,-516.2682617,-1240.524414,-634.4631348,-1245.351855,-989.2708984,-957.1296875,-1233.249414,-868.893457,-724.268457,-484.9407715,-479.7714844
X Dorsal patch 115,-12.25582504,58.83050537,-13.1496048,-9.253707886,-13.75971985,-13.57319031,-11.94461517,-11.35788956,40.91380615,-59.80449829,-60.65401001,-75.75422363
Y Dorsal patch 115,544.1188965,-14.74512024,44.23948059,-2.151496315,40.59680481,32.96007996,42.20932312,39.46235046,251.2968506,-54.53127441,-58.50662231,251.2942383
Z Dorsal patch 115,-795.7169922,-513.7599609,-1239.24707,-633.5515137,-1247.578711,-989.4261719,-956.5966797,-1234.333496,-867.0084961,-725.6409668,-486.4917969,-482.3183105
X Dorsal patch 114,-47.66815186,35.88088684,-48.59354553,-44.36610718,-56.11263428,-56.16419067,-50.53587341,-54.64181519,13.84859161,-103.4364624,-104.4926025,-120.4861694
Y Dorsal patch 114,572.8217285,17.31394806,76.41809082,26.82586975,67.06028442,61.2690979,68.7897522,69.77387695,277.6243164,-27.70318298,-38.34448547,279.7081299
Z Dorsal patch 114,-824.6137695,-549.948291,-1266.485547,-664.7897461,-1281.291895,-1021.514844,-985.3519531,-1265.419238,-898.7209961,-749.1007324,-505.1942871,-496.5445313
X Dorsal patch 113,-24.94021454,53.18953857,-26.02590942,-22.7044754,-27.46069031,-28.6181427,-24.59315948,-25.98973083,32.66246033,-76.14433594,-81.85431519,-94.63282471
Y Dorsal patch 113,568.1706055,11.94431381,69.82410889,23.78700867,64.38212891,58.0012207,64.87196655,61.62764282,271.1354248,-32.51684875,-38.34041748,275.9916748
Z Dorsal patch 113,-811.4958008,-532.7857422,-1255.622363,-651.9109375,-1262.56416,-1007.976758,-970.5106445,-1252.078613,-883.40625,-739.4981934,-497.8036621,-489.1793945
X Dorsal patch 112,1.329330158,67.7895874,-3.639937973,-1.075280666,0.1099213,-2.592589378,-4.000071335,-2.383811951,50.2115448,-51.65708618,-49.33932495,-65.0746521
Y Dorsal patch 112,503.5830078,-53.55011597,-0.552911329,-43.75729675,0.533959675,-4.845378876,4.981741333,-0.369872046,213.0144531,-95.27062378,-97.34786377,209.94021
Z Dorsal patch 112,-800.55,-512.6632813,-1242.06875,-635.4994629,-1250.415918,-995.4017578,-958.9451172,-1236.529785,-867.7290039,-731.598877,-491.6612305,-488.3109375
X Dorsal patch 111,-10.97369003,58.0531311,-13.47855682,-11.63875427,-17.42828827,-18.39011841,-18.49350739,-18.29112091,37.63914795,-64.51904297,-63.53156738,-80.61228027
Y Dorsal patch 111,510.473877,-46.52929688,8.310257721,-37.09898682,7.176629639,2.505861473,11.76667099,7.95548172,221.8289551,-86.77613525,-90.64678345,217.4543457
Z Dorsal patch 111,-799.230127,-516.5470215,-1241.291797,-635.9348145,-1247.143945,-991.9609375,-956.3808594,-1233.660547,-869.2303711,-727.0664063,-487.0509766,-484.4066406
