Name,CW_NR0654,CW_NR0718,CW_M1937,CW_M22220,CW_M11977,CW_M21375,CW_NR1328,CW_NR1351,CW_NR1352,CW_NR1353,CW_NR1609,CW_M29,CW_M1943,CW_M11973,CW_M11,CW_M68,CW_M1942,CW_M11968,CW_M3721,CW_M11976,CW_JM5397,NHNW_B118,NHNW_B14,NHNW_B34,NHNW_B71,NHNW_J14051,NHNW_JM12487,NHNW_JM18942,NHNW_JM19739,NHNW_JM2546,NHNW_JM7474,NHNW_JM8466,NHNW_SNC1,NHNW_SNC2,SHNW_M8746,SHNW_M8887,SHNW_M8748,SHNW_M8801,SHNW_NR1326,SHNW_NR1348,SHNW_NR1349,SHNW_M8807,SHNW_M8749,SHNW_M8867,SHNW_M8827,SHNW_M8752,SHNW_M8774,SHNW_M8952,SHNW_M8892,SHNW_M8951,SHNW_F_Good_Teeth,SHNW_F_Poor_Teeth,SHNW_Holly,SHNW_M_Good_Teeth,SHNW_Mr_Fox
X Mandibular patch 189,-22.678685,-34.5087738,56.80133057,-20.09106293,43.29002991,-86.8255188,-31.69606934,-27.95892639,-29.38750305,-22.96435242,-32.4329895,46.91001892,-86.91035767,-23.7398941,38.38409119,-92.31732178,53.31330566,-89.684375,37.23016663,-98.90787964,22.88952637,-21.48881836,-33.45071106,-20.36398163,-24.72203827,-27.10658875,-25.6182373,-19.43349304,-28.27542725,-23.8352478,-19.28470459,-32.25083008,-33.26854248,-26.87406006,-86.34642334,-32.27639465,39.31604004,-91.10985718,-23.37332458,-24.8342453,-24.1633255,47.30871582,-84.35067139,-24.6921875,42.4927948,-79.78742676,46.77912903,-84.38148804,37.46163025,-96.71082764,-26.38624268,-26.48109131,-20.58999939,-30.45386658,-16.38414917
Y Mandibular patch 189,-39.15966797,-34.23152466,-113.6144775,456.7700195,174.1028809,176.3339478,-60.51422729,-17.37494659,-37.3542511,-70.8960022,-59.74537354,-119.1558228,-130.9325073,442.6812012,182.1354126,169.1771851,-104.0417603,-115.5704224,195.7586914,194.7272217,70.83999023,59.6460083,63.50907593,56.24376831,65.74352417,77.54634399,69.47220459,49.9192688,62.41433105,49.19677124,63.63544922,70.73217163,53.33521729,56.62055664,-124.4020386,423.2115234,159.2401367,175.3792969,-38.37886047,-33.92924194,-29.24348145,-129.0988403,-146.5023804,422.2868652,155.8018311,155.3430908,-142.4129028,-153.1994507,161.7311401,157.920459,8.20200882,12.61346207,62.01610107,17.40669708,29.2355835
Z Mandibular patch 189,-249.4416748,-280.0811523,-832.8802734,-841.055957,-840.3953125,-833.4174805,-582.0783691,-641.4917969,-990.8764648,-260.0282959,-916.1165039,-814.8691406,-797.8644531,-822.3152344,-811.0841309,-797.8477539,-557.5575684,-542.5558594,-561.8969727,-543.544043,-1390.901953,-1439.121777,-1431.296484,-1448.723438,-1173.305469,-1447.245801,-1477.060645,-1157.874609,-1174.207324,-1486.091895,-1102.135742,-1209.469922,-1185.86748,-1436.566504,-897.1761719,-918.852832,-919.1142578,-902.3050781,659.7460938,355.7991943,991.5225586,-777.9544434,-777.4383789,-791.3918457,-792.0643555,-778.7069824,-546.0060059,-535.2585449,-546.6655762,-534.0082031,-907.4727539,-891.8832031,-914.4552734,-899.9697266,-909.0213867
X Mandibular patch 188,-27.01455078,-38.26024475,42.46604309,-25.12637634,33.22467957,-84.55755615,-34.05349426,-36.11858826,-36.2067749,-27.74660645,-35.4079834,31.87485657,-81.41853027,-30.55099487,28.45179749,-89.46781616,38.3187439,-87.8022644,27.77234192,-91.63430176,29.99405518,-32.12934265,-38.63805542,-26.75641479,-34.25533142,-32.53487244,-31.22818909,-27.20518494,-33.80223694,-29.67067566,-27.18684082,-44.48297729,-36.70002747,-32.89726563,-82.67133789,-35.60059204,27.64593811,-85.06029053,-28.82256165,-27.96739502,-29.02078247,31.93110046,-81.99059448,-29.18673706,30.58447571,-77.18898926,37.13428345,-81.68300781,27.54874573,-92.51074219,-30.54695435,-29.61972961,-26.05679932,-34.35666809,-16.67294159
Y Mandibular patch 188,-67.80703735,-65.90050049,-146.1778687,425.1476563,145.0170776,153.0478271,-90.21541138,-53.67283325,-70.71572876,-89.70675659,-81.79307251,-142.3728027,-164.4176758,418.0879883,152.100415,139.7558105,-140.1721313,-154.7766357,159.4297974,157.2118652,38.74806213,28.22701416,31.02321167,31.99307556,32.62536316,40.14006348,37.16259766,17.87082977,21.46106262,23.75675659,19.18731079,37.40207214,17.0230011,25.06196289,-148.1239624,398.2382813,135.4145752,150.2519531,-67.37307129,-68.41496582,-67.18745728,-157.1385742,-170.7243042,396.7208984,134.3379883,132.4669067,-163.2866333,-176.8035156,137.4088989,131.8712769,-26.74023132,-24.83039703,22.59989929,-19.82382965,-16.3054718
Z Mandibular patch 188,-216.9197998,-242.82854,-802.4339355,-808.3115234,-806.2013672,-794.4850098,-544.3379883,-606.9996582,-962.093457,-225.0165771,-878.0958984,-778.8396973,-765.3614746,-783.0002441,-784.1652344,-764.44375,-534.4811035,-514.4756836,-536.6869629,-520.2691895,-1427.460938,-1414.123242,-1400.048242,-1425.118359,-1140.691016,-1414.574219,-1448.239551,-1127.400488,-1144.351172,-1445.809961,-1085.910547,-1172.607813,-1154.796973,-1407.422168,-863.4417969,-883.975,-885.7950195,-868.2000977,691.6138184,381.4984375,1013.172363,-745.3716309,-739.257373,-757.1936035,-760.2409668,-742.9682129,-508.1135254,-499.8710449,-513.6621582,-498.2394531,-889.4173828,-867.756543,-916.1550781,-884.2410156,-905.696875
X Mandibular patch 187,-27.23241272,-40.553302,54.40808716,-24.10237732,40.47954102,-92.08132324,-35.51998291,-32.46040955,-34.42017517,-27.86541748,-34.39994812,41.0365387,-92.42003784,-27.48050232,34.28469238,-97.22821655,48.73666687,-95.62659912,33.80525818,-103.5121216,28.87363892,-29.78431091,-38.80655518,-25.62312317,-31.00462036,-33.71568298,-32.67926941,-26.63729858,-33.3875885,-31.40473633,-27.28575745,-39.57402649,-38.77677612,-31.85368958,-93.12952881,-37.47921753,35.8625824,-96.84020996,-29.46073303,-30.47506104,-31.04632874,43.80477295,-91.10598145,-30.01029358,38.46558228,-86.37647705,43.03381348,-89.73545532,32.54863586,-101.2079041,-31.55335083,-32.41538391,-26.57539978,-33.99793091,-21.54634399
Y Mandibular patch 187,-50.98157349,-45.3770752,-126.0106201,443.9109863,163.7477783,164.4255127,-74.1006897,-30.23100891,-48.948172,-80.89421997,-70.41780396,-132.2668091,-144.1396973,430.2162598,172.5494019,157.4850952,-113.6320923,-126.9005127,184.0361816,184.0274048,57.025,45.8100647,48.15697327,48.79241943,50.84271851,63.5024292,56.62675781,35.59640503,47.95174866,35.32430725,53.09832764,55.52582397,40.43168335,44.39918518,-134.6549561,411.8509766,146.8960327,164.2557739,-50.14326172,-44.66960144,-38.01549988,-141.373999,-159.3069458,410.3954102,143.8264771,144.5587158,-153.740686,-164.5659058,150.8253296,144.426355,0.005082612,1.444758034,57.6677002,8.4287117,22.8891861
Z Mandibular patch 187,-252.384082,-284.785083,-837.9646484,-844.7432617,-844.834375,-833.4520508,-584.6643555,-645.6944824,-996.1329102,-260.7091553,-916.4476563,-818.7369141,-800.3875488,-824.0552734,-815.4012695,-801.4507324,-563.5910156,-548.1128418,-568.5757324,-547.3785645,-1388.443359,-1446.53125,-1433.510156,-1450.945801,-1178.276172,-1451.973438,-1482.041992,-1161.98291,-1180.326953,-1486.494238,-1110.557422,-1214.489941,-1189.604199,-1440.679102,-898.0869141,-919.1874023,-921.2192383,-901.8699219,657.0481445,351.1243896,984.7225586,-783.8172363,-775.747168,-792.5509766,-793.5446777,-779.4824707,-547.092041,-534.7270996,-549.0894531,-534.9632813,-912.3078125,-896.2768555,-923.0777344,-907.3084961,-918.7699219
X Mandibular patch 186,-34.48672485,-51.63635254,35.90877075,-33.98579712,25.13294525,-95.1749939,-47.37166443,-45.67937012,-44.87081299,-35.23457947,-46.27035522,26.9918335,-93.79086914,-42.81402283,21.00743713,-100.4336121,32.84926758,-98.28465576,18.02145691,-101.6885071,35.10723877,-43.58163757,-57.04616089,-38.28381348,-48.56101379,-50.98675842,-46.12539368,-40.09780884,-51.81472778,-43.87096863,-42.73729858,-60.13515015,-53.46123047,-47.69899292,-96.38492432,-49.37990723,15.51221771,-101.084668,-43.09719238,-42.3900238,-42.30450134,20.48491669,-94.67845459,-43.47279968,19.7201416,-92.14370117,21.00830383,-96.07494507,11.79511414,-112.1183472,-42.68408813,-45.74110718,-35.83500061,-50.94193115,-30.03750305
Y Mandibular patch 186,-35.81659851,-33.06764526,-113.779126,457.4063965,176.3312988,182.3951172,-54.72672119,-15.57166443,-34.82255554,-60.24836426,-49.22519531,-109.1461548,-130.8798096,448.0102051,187.2734619,171.9770264,-103.8047852,-116.8895874,190.6122437,186.7028442,75.99375,60.61624756,65.06196289,54.88765259,69.48205566,76.47270508,68.88781128,49.14371643,59.02935181,62.17077026,52.19338379,77.41920776,56.73395386,54.48735352,-118.0321533,431.2004395,163.5816162,181.1314941,-33.03946533,-35.19281616,-37.13942566,-127.4937012,-136.9720947,429.9075195,164.7226074,161.6119995,-136.119165,-143.4528687,166.9895874,162.9980469,1.644961357,8.248757172,41.4,6.143943405,11.16131058
Z Mandibular patch 186,-223.6508057,-249.7503418,-813.8958008,-815.6623047,-819.2422852,-802.4589844,-554.1748535,-610.6286133,-961.8338867,-233.3062256,-889.7583008,-790.664502,-769.0609375,-794.2134277,-787.8699707,-764.5005859,-534.2709961,-512.1355469,-540.8693359,-516.0495605,-1422.912891,-1410.058691,-1401.605859,-1425.251074,-1141.108398,-1415.426465,-1446.201855,-1128.328809,-1141.886523,-1449.444434,-1071.933301,-1180.141406,-1155.820117,-1407.751465,-864.4021484,-892.0731445,-899.5498047,-867.3001953,687.7828125,384.4223145,1020.85498,-755.0728516,-745.7972168,-763.8676758,-770.0291992,-746.9300781,-523.6334961,-502.6756836,-524.0310547,-502.5396973,-885.4064453,-864.0286133,-895.3954102,-880.7800781,-885.6763672
X Mandibular patch 185,-29.58632202,-45.29414673,47.76632385,-27.166745,34.15698547,-92.91604614,-38.17956543,-36.47411499,-39.04386902,-32.01276855,-38.45368347,33.57823792,-90.95705566,-32.80487976,28.20669556,-97.99188232,41.47651367,-95.46432495,29.74813843,-98.98372803,33.69129333,-35.63776855,-42.48627014,-30.29598389,-38.13922119,-39.69937744,-36.61022949,-31.79020691,-37.64270935,-35.54101257,-33.29755249,-46.57472534,-42.77606812,-37.50154724,-92.05567627,-40.05826721,28.1173584,-95.73967896,-34.58218079,-32.54524841,-34.55989075,34.46922913,-92.20105591,-35.08706665,29.44843445,-86.97937012,36.98112183,-90.32976074,27.204953,-100.4886108,-35.76174011,-35.79723511,-30.35679932,-37.75829468,-22.62696686
Y Mandibular patch 185,-64.68515015,-62.19939575,-141.9374512,428.9581543,150.9935425,154.070166,-86.82850342,-46.58766174,-62.14364014,-88.93532715,-81.96275635,-142.7174561,-157.6828979,418.7812012,159.6436157,144.4404419,-130.5688354,-145.7452881,166.9331299,168.3118896,42.63611755,31.41396179,34.16176758,35.07065735,34.59017944,45.68881836,41.07622681,19.82852478,28.53440857,22.47320099,30.39828796,38.39817505,22.15158844,29.14336243,-145.8337769,399.2969482,134.2845215,151.4106079,-63.83671875,-61.95671387,-56.21066284,-153.8635864,-171.3614258,398.2384033,134.6930176,133.7100952,-163.756958,-175.2083374,140.3123779,132.3567017,-19.39958649,-16.66779785,37.88210144,-11.01088943,0.615589952
Z Mandibular patch 185,-237.0017578,-266.3155273,-824.190918,-831.6412109,-828.3011719,-815.5530762,-565.036377,-628.8394043,-982.9347656,-244.0835693,-897.8448242,-801.6129883,-785.5123047,-806.0750977,-803.9749512,-784.640625,-552.4263672,-532.7572266,-557.1730957,-536.3976563,-1406.988086,-1431.376563,-1418.128027,-1437.844727,-1161.650195,-1433.673242,-1467.063867,-1146.108008,-1167.390137,-1466.090234,-1102.720117,-1196.722852,-1174.060059,-1425.678906,-881.6810547,-903.6629883,-906.0607422,-883.759375,672.6012207,364.3596191,997.1876953,-766.6455078,-757.2380859,-775.121582,-776.0927734,-760.8070801,-529.1663086,-516.457959,-534.0558594,-516.7916992,-902.1576172,-883.7225586,-922.3373047,-899.7458008,-915.1720703
X Mandibular patch 184,-42.16932678,-60.63773193,29.35213623,-42.27538757,18.873349,-102.1418579,-55.03721313,-53.34419556,-52.87614746,-42.52883606,-53.08378296,19.08442688,-100.8973022,-50.3137146,15.54366913,-108.2580078,26.68942261,-104.9970337,10.76241837,-109.6011108,42.35433655,-49.10657654,-61.88303223,-42.38981628,-54.45400391,-56.79732056,-51.48060303,-45.76529236,-56.96986084,-50.62260742,-48.59702759,-65.9769043,-61.2225769,-52.77714233,-101.7690552,-53.33071289,12.18108902,-106.6988403,-46.50223389,-46.60580444,-46.79322815,17.28439026,-100.3473877,-48.24527588,16.50832367,-96.40407104,17.94151917,-100.5335815,9.142683411,-115.4538086,-47.12132568,-50.26861572,-40.30159912,-55.19058838,-35.10742493
Y Mandibular patch 184,-40.82537537,-39.62304993,-118.3951904,452.1189941,169.609082,177.5822266,-61.62345581,-22.61540833,-40.45761719,-65.96873169,-56.8680603,-115.0508301,-136.9505127,441.5157715,181.6358643,165.1719238,-108.388501,-123.4276001,186.8880859,182.5504395,70.10482178,57.55894775,60.18633423,51.89712524,64.11538086,72.42635498,65.687146,45.50571899,54.78262939,57.23253784,51.62019653,71.72002563,52.28062134,50.6318512,-123.4019653,425.1607422,157.6153931,176.7754272,-37.97099304,-37.57883911,-39.44871216,-131.9101196,-141.3760254,424.3978516,159.5645996,157.2493408,-141.7685303,-149.0394409,162.300769,156.2996338,-2.427437973,3.569628906,41.12709961,2.629151154,10.59656143
Z Mandibular patch 184,-225.624707,-252.7949463,-819.6928711,-818.3983398,-821.55,-802.5855957,-554.7285156,-613.1226074,-965.287793,-233.7085205,-889.9313477,-793.9023438,-769.017334,-796.0961914,-790.3800293,-766.4448242,-538.8769043,-513.6764648,-546.2228027,-516.8123047,-1421.788672,-1413.680566,-1406.130566,-1428.321973,-1145.486328,-1419.196191,-1449.963379,-1132.212402,-1147.389844,-1453.018652,-1077.011328,-1183.98252,-1159.730371,-1411.477637,-865.4231445,-895.1890625,-902.0393555,-869.2864258,684.6626953,380.7515869,1016.945898,-758.8837891,-746.8147949,-765.9527832,-771.9561523,-748.3441406,-526.5424316,-503.9502441,-527.5450684,-503.2115234,-888.3501953,-868.090625,-900.2759766,-886.0895508,-890.6201172
X Mandibular patch 183,-26.72176514,-38.44307251,41.1250946,-25.79687195,31.18154602,-83.21641235,-34.60516663,-35.77196655,-35.89086914,-26.92169495,-36.11586609,31.1763855,-80.82089233,-31.07963562,27.78371277,-87.83734131,37.53967896,-87.09072876,26.23328552,-89.89883423,30.23952942,-32.28307495,-39.5458374,-27.24172363,-35.76496887,-32.23578491,-31.17005005,-27.19276123,-35.24103394,-28.96169739,-27.4452179,-46.70731506,-36.35354309,-33.44098511,-81.36257324,-35.17994385,25.86160583,-83.19484863,-28.61529541,-27.29671631,-28.44683533,28.80404663,-80.40765381,-29.15989685,29.82899475,-75.83185425,35.07628479,-80.48364868,27.06079407,-92.6902832,-30.88534851,-30.50686951,-25.29019928,-35.38241882,-16.53067169
Y Mandibular patch 183,-60.92438354,-58.18357544,-138.7319214,431.9469727,151.9318848,160.9064575,-83.48875732,-46.49262085,-65.44761963,-82.30189819,-73.90773315,-134.6355225,-157.9359253,426.0804199,157.8326172,146.3741577,-135.0749146,-149.0344971,165.2547607,161.8895752,45.47310181,33.82480164,36.42350159,36.88861084,40.33253784,45.87077026,43.15926514,24.25201874,26.56593323,31.97121582,22.11680145,45.88583374,22.78015594,30.70462341,-140.8435547,405.4944824,142.8398804,156.5223267,-60.86275024,-63.83247681,-63.35496826,-151.5032349,-163.3846924,403.7075928,140.9741089,138.5197754,-155.1316162,-170.7467285,143.6247314,138.8141724,-23.06617889,-20.55213318,21.61589966,-15.82250061,-16.38395081
Z Mandibular patch 183,-212.2243896,-236.5418213,-798.3480957,-802.8430664,-801.3133789,-789.2578613,-540.4701172,-600.8829102,-955.3853516,-220.8231934,-874.3088867,-774.1021973,-759.6428711,-778.4162598,-777.9491699,-758.9070313,-529.248291,-507.7811035,-530.893457,-514.0935059,-1433.144043,-1407.864551,-1393.30957,-1420.54873,-1133.164258,-1408.023438,-1440.800781,-1121.118945,-1136.29707,-1439.247852,-1077.442871,-1164.781836,-1148.035449,-1400.793945,-858.0616211,-879.3347656,-881.4344727,-862.8392578,697.1052734,388.4447998,1020.598633,-739.1772461,-734.1390625,-751.8281738,-756.0019043,-737.1039551,-504.3287598,-495.0520996,-508.6958496,-492.7436523,-883.1691406,-861.3414063,-908.334668,-876.8083008,-897.331543
X Mandibular patch 182,-24.54509583,-38.04690857,49.20838318,-21.6869278,36.93539429,-86.19859619,-33.59587097,-33.52429504,-34.85545654,-26.87023315,-33.87775879,36.74266968,-84.64155884,-27.94268799,31.10627136,-91.60534058,43.04460754,-89.55541382,32.98139954,-92.62679443,28.22938843,-32.52976074,-38.51161499,-26.95446167,-33.17877197,-33.99318237,-32.21725464,-27.79850769,-33.14118958,-31.12294312,-28.68686523,-41.77862549,-37.68414917,-34.00107727,-86.61867676,-35.79051514,31.52767334,-90.59614868,-29.80706787,-28.72170105,-30.36870117,36.58217163,-86.37572632,-30.59452515,32.83751831,-81.07075806,41.11547241,-85.45704346,30.58551941,-94.88065186,-31.95621033,-31.54608154,-27.03120117,-33.01606445,-18.25504913
