Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2112,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo,Koala_Cascade,Koala_Cindy,Koala_Crockett,Koala_Eddie
Y Dorsal patch 194,-37.21022644,-30.0091095,203.901001,173.2215942,441.3709961,417.8186035,-40.70306091,-46.0552063,195.8478027,182.3117554,426.417041,-20.36187439,213.2232422,191.8869507,457.115332,421.0316406,672.6479004,665.6086426,5.762208557,1.716140938,87.60472412,-5.268213654,-5.788600159
Z Dorsal patch 194,-619.5163574,-632.7789551,-619.3064941,-631.6367188,-622.8342773,-621.5921387,-554.3544434,-568.5969238,-564.7651855,-568.2564941,-557.2101074,-813.6541992,-812.0856934,-824.0955078,-814.9599121,-812.5354004,-824.903418,-809.567627,-1217.204883,-1212.959863,-1252.105957,-1207.363086,-1194.996094
X Dorsal patch 193,42.55666199,-44.60661011,47.30880737,-41.89388428,45.90714417,-35.02792053,61.16372681,-23.18208313,62.30372314,-15.91950684,64.51130371,-46.97341309,-40.30590515,33.61408691,-42.42623291,37.53263855,-39.64299622,47.69491577,-0.085280615,-11.20317154,-9.089743805,1.223226738,1.172599983
Y Dorsal patch 193,3.600100708,0.968906689,243.104248,207.1773682,479.2987793,457.4537598,1.692371559,-9.806385803,229.8823486,221.8173096,466.3852539,18.48548431,253.8386719,222.5335938,495.349707,459.418457,702.6614258,703.820459,39.95859375,34.07585449,120.7169434,33.39186096,29.4973999
Z Dorsal patch 193,-613.3833984,-628.9526855,-618.4069336,-628.782666,-617.5425293,-619.8311035,-553.6461426,-565.2966797,-562.5259766,-565.4385254,-556.5012207,-811.3130859,-808.9076172,-817.3688477,-809.5868164,-810.5427246,-820.919043,-806.3923828,-1211.388477,-1212.25293,-1249.434766,-1203.936621,-1193.037988
X Dorsal patch 192,44.47432556,-45.02458191,47.29469604,-42.0906311,46.96373901,-34.77301941,62.31881104,-21.89691925,63.48868408,-14.211586,65.28220215,-46.76642761,-40.18569946,33.38809204,-40.73039551,38.73145447,-39.44396057,47.00621948,0.317804718,-16.21767273,-10.1646347,2.724437332,-1.117399979
Y Dorsal patch 192,44.79611511,33.0285675,282.7462158,239.3180908,515.0222656,496.8835449,43.01329651,25.5184433,265.0258789,260.3459961,504.0270996,55.88862915,288.4409424,256.2090576,533.2391602,495.9317383,734.8601563,742.4904297,74.03179932,64.05869751,154.3919312,70.99768066,69.39840088
Z Dorsal patch 192,-614.6088379,-629.3625488,-619.4499512,-627.5259766,-616.0969727,-622.4959961,-555.5392578,-560.6477051,-561.3150879,-562.3370605,-552.9216309,-814.3373047,-809.2956055,-814.4575195,-809.1643066,-810.3516113,-821.4424805,-806.9907715,-1209.039746,-1211.573438,-1249.842773,-1201.577441,-1191.879004
X Dorsal patch 191,55.73815918,-35.59384155,58.8664917,-33.24104004,59.04443359,-26.34141235,72.53881836,-13.29825897,73.84592285,-6.127832794,75.52660522,-37.8226532,-31.74284668,44.9178833,-32.14085999,49.87267151,-31.37374878,60.31069946,11.09740448,-1.494317722,2.923289299,13.49335327,11.30429993
Y Dorsal patch 191,16.43414001,10.64817886,254.6141113,216.6920166,490.6918457,469.9205078,14.3789093,-0.659233856,240.5239258,232.4697021,479.1275391,30.16167297,263.9994873,233.0762695,507.054541,471.6707031,711.6477051,716.1596191,50.31615601,43.7322937,130.6540405,43.26386108,41.88529968
Z Dorsal patch 191,-622.187207,-637.719873,-624.5903809,-635.4123535,-621.8881836,-629.6864746,-559.4375977,-570.6854004,-567.39375,-571.0711914,-558.7868164,-822.2734375,-820.387793,-822.8814453,-819.4957031,-816.6378418,-828.6509766,-815.4628906,-1216.06748,-1215.533203,-1252.390332,-1209.800781,-1202.114355
X Dorsal patch 190,56.61810303,-38.58601074,59.10020142,-34.00260315,59.98470459,-25.30973206,74.55952148,-12.39071655,73.07202148,-4.511148071,76.84279175,-38.64638062,-30.91724243,43.22214661,-30.30149841,50.08727417,-32.61907654,57.9137207,9.701773834,-8.993544769,-0.857582092,13.11467438,8.04260025
Y Dorsal patch 190,62.7824646,50.14511108,302.1946045,254.6247559,532.5657227,515.6649902,62.64029541,43.20151672,281.1319092,278.2936279,521.5191895,72.4491333,304.8381592,273.2125977,552.6987793,515.0321777,749.2039063,761.6599121,90.98616333,80.51925659,170.5571045,87.81882324,87.00999756
Z Dorsal patch 190,-621.8982422,-635.4093262,-625.7840332,-634.1587891,-622.6696289,-632.8035156,-560.0376465,-569.0314453,-564.8149902,-571.1203125,-559.520459,-823.6035156,-819.0720215,-819.2396484,-817.368457,-816.4769531,-830.8759766,-814.0446289,-1214.368945,-1220.074023,-1254.845898,-1209.14668,-1203.777539
X Dorsal patch 19,19.05816956,-72.06202393,21.57413788,-71.12045288,19.96496582,-66.99571533,37.34045715,-51.08798828,39.46911316,-42.83249817,40.58956604,-77.56473999,-72.83690796,9.905267334,-72.50357666,13.08386078,-66.14075317,19.6812912,-24.52262268,-37.20846558,-30.68183899,-24.04542999,-29.43800049
Y Dorsal patch 19,34.80346069,24.62516022,273.6212646,230.7276855,508.8975586,487.2045898,34.16708374,17.55377808,255.9107178,252.5188232,497.0816406,44.59847107,281.2398682,250.3785889,527.3072754,487.2942871,724.9403809,732.2837402,68.56879883,53.38740234,143.8846924,63.247052,56.6177002
Z Dorsal patch 19,-638.2164063,-636.8461426,-641.1394043,-638.2968262,-643.1081543,-636.5731445,-578.7458008,-575.5777344,-582.5214355,-579.5236816,-578.4806152,-826.674707,-825.7045898,-835.7962891,-823.6479492,-833.0615234,-833.0152344,-832.3649414,-1230.504199,-1234.245605,-1275.605664,-1223.993848,-1218.446387
X Dorsal patch 189,44.1009613,-44.7850769,46.61526489,-41.94568481,46.26581116,-35.04190979,61.84920654,-22.39742126,63.13041992,-14.61021271,64.78834229,-46.96063538,-40.41594849,33.47645264,-41.24508667,38.19356995,-39.49525452,46.77368164,-0.369028091,-16.18942871,-10.34045258,2.097680664,-1.046100044
Y Dorsal patch 189,39.4517334,27.76663513,277.1167236,234.4582764,509.9449707,491.3838379,36.44551086,20.23991547,259.7151855,254.6375732,498.9556152,50.80635681,284.0090332,250.9561523,527.9428223,490.579834,730.1852539,736.7580078,69.15453491,59.52813721,149.1656372,65.69320068,63.69849854
Z Dorsal patch 189,-613.2164063,-628.3722656,-618.4585938,-626.9046875,-614.9325684,-620.7827148,-554.1754883,-560.5134277,-560.5675781,-561.3993164,-552.121875,-812.9924316,-808.0242188,-814.0584961,-807.8481934,-808.976416,-820.1504883,-806.7185059,-1208.096582,-1210.103027,-1248.153418,-1199.815723,-1190.395996
X Dorsal patch 188,47.65865173,-40.61499023,52.48934326,-37.71211243,50.82647095,-29.18164673,65.32924805,-18.32162933,66.20228882,-11.66579285,68.89744873,-42.14407654,-35.46433411,37.80564575,-37.73885498,41.62138062,-36.40596924,53.68181763,4.351782227,-3.884439468,-4.126942444,6.195999527,7.23219986
Y Dorsal patch 188,-12.32217102,-10.37061768,228.8344238,194.7867676,465.6089355,442.3041504,-14.18647614,-23.82812653,216.1538086,207.1964355,451.2538086,3.541388321,238.1596191,211.0528809,480.6233887,444.5072266,691.3323242,689.1532715,26.38269653,22.2114563,107.7334595,19.26238098,16.32070007
Z Dorsal patch 188,-614.7312988,-629.9321289,-617.2337402,-629.6624023,-618.8856445,-618.9786621,-551.4292969,-565.3845703,-562.4665527,-565.4946777,-554.4385254,-812.8828125,-809.5202148,-817.3484375,-810.9486816,-809.8992188,-822.0405273,-806.4347168,-1211.291504,-1210.915723,-1248.290527,-1203.631543,-1192.91123
X Dorsal patch 187,54.02652588,-36.73422852,56.50081177,-33.70834045,57.6491272,-28.05331421,70.92037354,-14.44117279,72.60142212,-6.321745682,74.59711914,-38.83164063,-32.59098206,43.54009705,-33.07469788,48.43472595,-31.64151306,57.69093628,9.745706177,-3.755874252,1.074567413,12.73112869,10.01110001
Y Dorsal patch 187,25.92637939,17.57838745,263.8529297,223.7024414,498.0297363,478.7503418,23.03803253,7.660671997,247.77771,241.0197021,487.207666,38.85254211,272.570752,240.4018311,515.6706055,479.1404785,718.9304688,724.7485352,57.88051758,50.7353302,138.2757446,52.17821655,50.77369995
Z Dorsal patch 187,-619.5286621,-633.6726074,-621.7646484,-632.5007813,-618.9187988,-627.3684082,-557.0631836,-567.378418,-564.567041,-568.0687012,-556.1806152,-819.6196289,-817.6592773,-818.5136719,-816.8903809,-813.8601074,-825.7365234,-812.2297852,-1212.592285,-1213.431152,-1249.290918,-1205.330566,-1198.744922
X Dorsal patch 186,57.60292358,-33.7558197,62.74701538,-30.3301239,60.58154907,-19.88442688,75.53822632,-9.066287994,74.0701416,-2.991267586,79.42794189,-33.50753479,-27.06237488,45.91851807,-28.90588989,51.46576538,-29.87603455,64.42238159,13.6357193,5.04850502,4.741667175,16.12262115,17.15220032
Y Dorsal patch 186,-17.29295349,-15.39505463,224.2697266,190.0884399,459.6511719,435.3834961,-19.7327652,-29.31582031,211.4585693,201.839978,444.7523438,-2.004652023,231.4516357,207.3116699,474.7649902,439.3758301,686.4305176,683.9727051,21.71902161,19.30153198,103.478894,13.8691864,12.48399963
Z Dorsal patch 186,-616.5438965,-633.0068359,-618.4519043,-632.7885742,-619.3513672,-623.5023438,-551.4275879,-567.2005371,-562.4851563,-567.9657715,-554.1727051,-817.2400879,-813.0342285,-816.4415527,-814.736084,-810.5357422,-824.6525391,-808.1464844,-1212.38418,-1211.413574,-1247.857227,-1205.273145,-1194.517969
X Dorsal patch 185,51.38057861,-36.83677368,56.62896729,-34.53211975,54.49829102,-26.03668823,69.23886108,-14.78225861,70.63621826,-8.197572327,72.49068604,-38.37014771,-31.84043579,41.39793091,-34.08643188,45.44173584,-33.69928894,58.14064331,7.956154633,-2.557216644,-1.056183624,9.963211823,10.26470032
Y Dorsal patch 185,-1.856357956,-3.152224541,238.261499,203.0574341,474.119043,451.5362793,-3.864359283,-15.19906769,225.1515625,216.603833,460.3512695,13.1306839,247.475415,218.9512695,489.6940918,453.8998047,698.4774414,698.7645996,35.0067749,30.71581116,116.2545654,27.79021301,25.36190033
Z Dorsal patch 185,-614.1436523,-630.7165039,-617.1618164,-630.5855957,-617.6331543,-621.3117676,-551.8614746,-564.4847168,-561.6119141,-566.2107422,-554.9775391,-814.4381348,-810.7543457,-815.7468262,-812.3805176,-810.2728516,-823.0768555,-806.4061523,-1210.592773,-1209.08877,-1247.500391,-1203.154004,-1193.858301
X Dorsal patch 184,48.19223328,-42.15628052,50.85134888,-38.50975037,50.92919006,-32.03959961,66.01986084,-18.67266846,66.859198,-10.55331116,69.13508911,-43.33761292,-37.33106384,37.34967041,-37.58659668,42.53609924,-36.30411377,50.80867615,3.671331406,-12.43943787,-6.571835327,6.693384552,3.090600014
Y Dorsal patch 184,42.48057251,31.6232666,280.7886719,237.5038574,512.9970215,494.8385742,40.78204041,23.32755127,262.9883301,258.2239502,502.1663086,54.26027222,286.7623047,254.6202393,531.2841797,494.1252441,733.1349609,740.5100586,72.30309448,63.13491211,153.1617798,68.80866699,67.09719849
Z Dorsal patch 184,-616.8353516,-628.9560547,-620.2076172,-628.1851563,-616.2858887,-624.5591309,-555.3193359,-562.4511719,-560.9187988,-563.1143066,-553.2379883,-815.9318359,-812.8108887,-814.6097168,-811.7141602,-810.7870605,-822.5404297,-808.2067871,-1209.726074,-1212.114941,-1247.984863,-1202.174414,-1194.29541
X Dorsal patch 183,61.64961548,-31.79745483,66.4545166,-28.12556763,64.55631104,-17.09004517,79.49370117,-6.023553085,76.48096924,-0.262370515,83.95737915,-30.72120667,-24.29094238,48.95108032,-25.9869873,54.91129761,-27.53064575,68.55527344,16.68982239,8.16566925,7.819747162,19.693927,20.66179962
Y Dorsal patch 183,-20.34002533,-18.38810425,221.7157959,187.1319214,456.7480957,431.335791,-22.63714905,-32.14728699,208.6366455,198.9012939,441.5619141,-5.229853058,227.9270508,205.1506348,471.6143066,436.720752,683.3255371,680.8280273,19.02450867,17.44572296,100.6545654,10.90807953,10.19680023
Z Dorsal patch 183,-619.3247559,-635.5075195,-620.9277832,-635.1311523,-621.4805664,-627.2616699,-553.8625,-570.0210938,-563.5890625,-570.1552246,-555.6825684,-820.0532227,-816.1598633,-818.732666,-817.3107422,-813.341748,-826.5186523,-810.1174316,-1214.769531,-1213.205664,-1249.370117,-1208.165723,-1197.565527
X Dorsal patch 182,48.59764099,-42.27140503,52.3489502,-39.56077576,51.08963318,-30.27928772,65.30913696,-19.5589859,65.83167725,-12.87474976,70.46704712,-42.61323547,-36.87520752,38.14544678,-37.8921051,42.17391052,-37.89141846,54.70258179,5.464679337,0.269537115,-3.304214859,5.014897919,8.989199829
Y Dorsal patch 182,-42.04745483,-34.71647644,198.7108765,168.7141235,435.6509277,412.1646484,-46.03475342,-50.82910156,192.215564,176.7485474,420.8039551,-24.97833405,207.5570313,187.5553467,451.8897461,416.3125977,668.2538574,660.8027832,1.802200699,-2.258268547,83.41279297,-10.63858414,-10.63389969
Z Dorsal patch 182,-620.5099609,-633.6991211,-619.7486816,-632.2755859,-623.8244629,-622.3283691,-555.0189941,-569.7007324,-564.9960449,-568.8569824,-558.6606934,-814.265918,-812.8588867,-825.2751953,-815.4435547,-813.334375,-825.4079102,-810.0535645,-1218.507715,-1213.798438,-1252.703125,-1209.024121,-1195.766699
X Dorsal patch 181,59.19932251,-32.29199219,65.06240234,-28.98928223,62.03344116,-18.89313354,77.45276489,-8.135402679,77.37073364,-1.707570076,80.75585938,-32.09625549,-25.98638916,46.94129639,-27.8465332,52.56707153,-28.71568298,66.27642822,15.22744141,5.724240112,6.791200256,17.47574921,17.66060028
Y Dorsal patch 181,-7.969364166,-8.148902893,233.0248291,198.14823,467.9871582,444.1268555,-9.730041504,-21.1252121,219.6644775,210.9808105,453.7479004,6.641454315,239.90896,215.4220459,483.5901367,447.842627,693.5956055,692.2950684,30.78858948,27.04687805,111.5539917,22.2961731,20.30209961
Z Dorsal patch 181,-618.2694336,-634.7394043,-621.4183594,-634.5446777,-620.5599609,-627.5256348,-554.8418945,-569.2150879,-564.1234375,-569.9668457,-556.6630371,-819.9881836,-816.0720215,-818.0763184,-817.8613281,-813.4997559,-827.0580078,-810.2525879,-1214.30752,-1212.994043,-1250.513379,-1208.735449,-1198.641016
X Dorsal patch 180,56.8366333,-36.94840088,59.26190796,-32.25779419,60.24692993,-25.44578094,74.80049438,-11.48936386,73.54823608,-3.588866043,76.94887085,-37.12420349,-30.40032959,44.46728516,-30.67778625,51.16972656,-31.0883667,58.97935791,11.23851013,-6.447579193,0.4253335,14.56202393,10.85019989
Y Dorsal patch 180,51.6517334,40.31636963,291.0346436,245.6365723,521.8126953,504.2329102,51.75535889,32.33936157,271.3496094,267.8752686,510.7862793,62.94537354,295.2025635,263.7638184,541.0858398,503.8208008,740.6277344,750.2955078,81.29249878,72.20377808,161.4301514,77.76298828,76.5973999
Z Dorsal patch 180,-620.5858398,-634.4438477,-624.1825684,-633.0999512,-620.2489746,-630.536377,-558.1356445,-568.2206543,-564.6287109,-569.4694336,-558.2057129,-823.222168,-819.4745117,-818.2187988,-817.7512695,-814.1248047,-828.7865234,-812.4110352,-1213.197656,-1217.132129,-1253.404199,-1207.779688,-1200.807227
X Dorsal patch 18,20.14863434,-71.85355225,23.1866394,-70.0984375,21.57062683,-66.00574341,39.06684265,-50.24788513,40.79081421,-42.37162476,41.80368042,-77.38047485,-72.44360352,10.94950027,-73.27385254,14.58638611,-65.25581665,21.32102509,-22.60906067,-35.54741821,-28.91150818,-22.62893829,-27.68139954
Y Dorsal patch 18,31.5532959,21.79297791,269.7587891,227.6824463,505.2206055,483.5630371,30.16825867,14.56824341,253.0141357,248.342041,492.7437012,40.90524292,277.0428955,247.1690674,523.8025879,483.8572266,721.7395508,728.8232422,64.91575317,50.65691528,140.4911743,59.52703857,52.29849854
Z Dorsal patch 18,-640.8493652,-639.7106934,-644.1296387,-641.5239746,-645.7147461,-639.4618652,-581.7105469,-579.4297363,-585.0747559,-583.3243164,-581.1033203,-829.2180664,-828.0088867,-838.7584961,-826.9493164,-836.1170898,-835.3265625,-835.1557617,-1233.311035,-1236.530957,-1277.223633,-1226.570215,-1220.907031
X Dorsal patch 179,55.03949585,-39.96713867,59.14133301,-37.51544189,56.09510498,-26.57332458,71.11218262,-16.06085968,69.98516846,-8.312505341,76.14860229,-39.47628784,-34.48366394,42.49627075,-32.65453491,47.20991821,-35.50340271,60.72679443,9.866477203,6.645136261,2.645684052,9.520426941,14.19329987
Y Dorsal patch 179,-52.32252197,-44.36369934,187.324939,158.0952515,423.8267578,399.2128662,-57.83008423,-61.24520264,183.4113281,165.5330811,408.3599609,-35.29938354,194.6707764,177.8202515,440.0598633,405.7169434,657.826123,650.3563965,-5.706818771,-10.25742874,74.44550171,-21.63755035,-22.52480011
Z Dorsal patch 179,-625.9456543,-639.6952148,-625.833252,-637.0732422,-628.7830566,-628.2535156,-559.8456055,-575.3373047,-567.025,-575.2414551,-562.7322266,-820.6514648,-819.4683594,-828.9702148,-820.8851563,-816.9976563,-830.1992188,-814.3244629,-1224.392871,-1219.027539,-1256.388574,-1215.794238,-1201.26084
X Dorsal patch 178,51.92944336,-41.88326416,54.6508606,-38.22766418,54.47702026,-28.77612,69.77001953,-16.54149475,68.58032837,-9.120465088,72.20508423,-42.16968689,-35.09639893,38.71799316,-33.60766907,45.54895935,-35.4758728,54.05263062,6.178024292,-12.32354736,-5.507417679,8.617803192,3.01590004
Y Dorsal patch 178,63.24350586,50.85237732,302.6316162,255.597998,533.584668,516.772168,63.94329224,45.4250885,282.9179199,279.8730957,522.1220703,73.330896,304.6737305,274.7193115,553.0679199,516.1783691,750.6338379,762.718457,91.58319092,80.75474854,172.3064331,88.60305786,87.14379883
Z Dorsal patch 178,-619.9248047,-633.7942383,-623.2505371,-630.7767578,-620.6071777,-630.1850098,-560.0059082,-566.027002,-563.9564941,-568.5724121,-557.7476074,-819.7908203,-815.8216797,-816.7188965,-814.2092285,-814.0126953,-827.7586914,-811.4866211,-1211.616602,-1217.449512,-1254.376563,-1206.834375,-1201.255859
X Dorsal patch 177,66.52727661,-30.2622467,68.82335815,-25.84887695,70.65078125,-17.01491852,85.29224854,-3.830855179,84.26380005,3.656587219,87.25595703,-29.94816895,-22.40290222,53.47745972,-22.10031891,59.96345825,-24.01045532,70.72168579,21.14628754,4.405760193,12.24491196,24.37884369,21.55050049
Y Dorsal patch 177,39.4883728,29.72517395,279.2172119,234.7889404,510.697998,491.7299316,38.60052795,21.51993103,260.1131348,255.5462646,500.6491211,51.49235229,285.5981201,254.4115723,530.6048828,491.2749023,729.522998,739.0811035,72.48473511,65.35946045,151.0102295,66.94452515,65.86209717
Z Dorsal patch 177,-626.8357422,-642.9905762,-628.9171875,-642.252832,-629.2265137,-639.0007813,-563.1069824,-576.2992676,-571.0665527,-579.8916992,-563.6481934,-833.3210938,-829.6240234,-826.1261719,-827.0739258,-824.0204102,-836.7927734,-819.8625977,-1221.455469,-1224.431836,-1260.340527,-1217.090625,-1210.283691
X Dorsal patch 176,56.64590454,-34.17174072,61.27865601,-31.79240723,59.55025024,-22.90519867,73.78792725,-11.71644287,75.6715271,-5.196134186,77.32416382,-34.50308228,-28.91583862,44.93348999,-30.90057373,50.56562195,-31.05431213,63.54092407,11.51920319,0.361457872,3.282461929,14.82190247,13.95980072
Y Dorsal patch 176,1.78223381,-0.489495468,241.3471436,206.1157715,477.7328125,454.5733398,0.152617466,-12.26313629,228.4530518,219.9749756,464.222998,16.40838165,250.0459961,222.1298096,493.1181641,457.5807129,701.0192871,701.8709473,38.6348114,33.802948,119.1721802,30.75333862,28.5973999
Z Dorsal patch 176,-619.1809082,-636.2253418,-622.0695313,-634.3595215,-620.4744629,-628.0046875,-556.551709,-568.3952148,-565.3790527,-569.9372559,-557.8394043,-819.8720703,-817.1520996,-820.7444336,-818.1291504,-814.5980957,-827.6821289,-812.2891113,-1215.152051,-1212.483105,-1252.360742,-1208.755566,-1200.013965
X Dorsal patch 175,68.53192139,-29.67010498,71.2711731,-24.89410553,72.11531982,-14.3167038,87.031604,-2.553025818,84.3928894,5.771001053,88.55630493,-27.95869751,-20.8459137,53.97382813,-20.40756989,62.37523193,-23.14046783,71.0965332,22.45014954,3.59390564,12.56155472,26.35124207,22.53309937
Y Dorsal patch 175,50.78789368,38.45177917,290.553833,244.132251,520.7291016,501.9629883,50.3331665,32.44433899,269.9765869,266.4203857,510.6770996,61.47719727,295.7957275,264.1410645,541.612207,501.8341797,738.422168,749.8907715,81.65377197,73.81425171,160.0811035,77.62124023,76.32529907
Z Dorsal patch 175,-624.979541,-641.5077637,-626.6518555,-641.3723633,-626.1400879,-637.1226563,-560.8887207,-574.2079102,-569.1381348,-577.5965332,-560.439502,-831.8417969,-827.3881836,-823.871875,-824.097168,-819.7540039,-836.6390625,-817.0880859,-1219.189844,-1222.893945,-1258.818262,-1215.049805,-1207.815625
X Dorsal patch 174,54.65858765,-40.98619385,58.93300171,-37.87136536,55.57981567,-27.82062683,69.95576782,-17.0480072,69.26755371,-8.538272095,75.4763855,-40.26397705,-35.58594055,42.09634094,-33.45966797,46.50926208,-35.82365723,59.85765381,9.633837891,7.393107605,2.462854576,8.948639679,14.08329926
Y Dorsal patch 174,-56.45821533,-47.68049622,182.6099121,153.5795532,419.438623,394.0601074,-62.36724854,-65.12399292,179.9877075,161.4001831,403.5026123,-39.74908142,190.0120361,174.2208374,435.319873,401.300708,653.8938965,646.05625,-8.758946991,-14.45318146,70.71445923,-25.95594177,-28.36629944
Z Dorsal patch 174,-627.0133789,-640.4223633,-626.8822266,-638.2636719,-630.5831543,-629.120752,-560.9318848,-576.455957,-567.5660645,-577.0816895,-564.4103516,-821.9844727,-821.215918,-830.6166992,-822.362207,-818.0480469,-832.0174805,-815.0140625,-1225.770703,-1220.182617,-1257.095117,-1217.248926,-1202.304004
X Dorsal patch 173,49.0329895,-44.65033569,53.51152954,-41.50557556,51.12416687,-32.42095947,64.30211792,-21.92255096,64.6644043,-13.32298279,69.57764282,-44.78936462,-39.80326538,38.08072205,-38.62386475,41.16091003,-38.89767761,54.09247437,5.579753494,3.636202621,-1.861826897,3.559388733,9.416600037
Y Dorsal patch 173,-60.32469482,-50.50818787,178.9025146,151.2505127,416.248291,390.9714355,-66.2050415,-68.44437256,178.1660645,157.1780273,400.5545166,-42.39124451,186.5115234,171.5454956,432.3368164,398.0529785,651.9402344,642.632959,-11.38024673,-18.026297,67.64071655,-29.57589417,-31.4026001
Z Dorsal patch 173,-624.9677246,-638.105127,-624.257666,-636.25625,-630.7800781,-626.6662598,-560.1129395,-575.5001465,-567.5198242,-576.1189941,-564.7720215,-819.3923828,-819.440332,-830.6316406,-819.3926758,-817.3137695,-830.7990234,-813.8348633,-1224.34082,-1218.506738,-1256.019434,-1215.823633,-1199.787988
X Dorsal patch 172,47.58645935,-41.9137207,49.87033081,-38.87938843,50.09134521,-32.84630737,64.72306519,-19.8389679,66.32143555,-11.66460495,68.20414429,-43.9770874,-37.8727417,37.06365051,-39.00331726,41.63692932,-36.67093811,50.83408203,2.838440514,-11.94701843,-6.320449448,5.740216064,2.903100014
Y Dorsal patch 172,32.20774536,21.9449646,269.9939453,228.4429443,503.4019043,484.5450684,28.95770874,13.35098724,252.9791748,247.1881592,492.4437012,44.4399292,278.1744629,244.8924072,521.2193359,484.2812012,724.1741211,729.9737793,62.87645264,54.57318726,143.2835327,58.56251831,56.19240112
Z Dorsal patch 172,-615.7587891,-628.2894531,-619.2655273,-627.9600586,-615.9584961,-623.236377,-554.6801758,-562.5314453,-560.9333984,-562.7585449,-553.1946289,-814.5123047,-811.8467285,-814.4353027,-811.4055664,-810.2533691,-821.4058594,-807.992041,-1208.97666,-1210.553027,-1246.678223,-1200.560449,-1193.479883
X Dorsal patch 171,56.43074951,-33.87746582,62.23630981,-30.48934631,59.46924438,-20.39105225,74.57652588,-9.884613037,74.25219727,-3.555209732,78.00354004,-33.97112427,-27.44675903,45.1433075,-29.56796875,50.40395813,-30.23691406,63.65349731,12.84505005,3.719502258,4.078796387,15.29095306,15.99660034
Y Dorsal patch 171,-11.00107803,-10.4342392,230.0671143,195.4841309,465.2276367,441.6783691,-13.28400574,-23.82486267,216.9379639,207.8402588,450.7609863,4.006960297,237.489624,212.301123,480.6317383,445.069043,691.3322266,689.6668945,27.32635193,24.17154999,108.786853,19.51173706,17.73390045
